Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:28:10,bed to toilet,0.0000,0.0000,0.0000,-4.8880,4.9303,-2.5841,1.0162,0.9855,1.0191,113.8444,ESE
22/11/2025,16:28:11,bed to toilet,0.0000,0.0000,0.0000,-0.3582,1.7718,-0.2025,1.0174,1.0080,1.0228,115.2839,ESE
22/11/2025,16:28:12,bed to toilet,0.0000,0.0000,0.0000,0.7872,9.7115,0.1078,1.0143,1.0195,1.0188,114.4625,ESE
22/11/2025,16:28:13,bed to toilet,0.0000,0.0000,0.0000,1.4434,21.0434,3.7009,1.0073,0.9240,1.0340,113.7324,ESE
22/11/2025,16:28:14,bed to toilet,0.0000,0.0000,0.0000,-4.6104,16.5210,0.2453,0.9968,0.9552,0.9775,111.9152,ESE
22/11/2025,16:28:15,bed to toilet,0.0000,0.2135,0.0000,-1.8383,-9.0799,-15.3550,1.0190,0.9139,0.9559,110.5118,ESE
22/11/2025,16:28:16,bed to toilet,0.0000,0.3073,0.0000,9.2398,6.8949,13.3406,1.0098,0.9089,0.9843,112.2686,ESE
22/11/2025,16:28:17,bed to toilet,0.0000,0.2145,0.0000,-12.7778,13.9305,3.3035,1.0142,0.9161,0.9681,112.6727,ESE
22/11/2025,16:28:18,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:28:19,bed to toilet,0.0000,0.0000,0.0000,-4.1954,-5.4818,-8.7415,0.7302,0.8512,0.9912,113.9390,ESE
22/11/2025,16:28:20,bed to toilet,0.0000,0.0000,0.2410,-0.2049,3.5392,-0.9033,1.0243,0.9046,0.9713,112.3030,ESE
