Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:54:19,bed to toilet,0.1960,0.3095,0.3342,-14.1602,-3.5775,7.5655,0.9376,1.4391,0.8528,113.9914,ESE
22/11/2025,16:54:20,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:54:21,bed to toilet,0.0000,0.0000,0.0000,-13.0303,8.3109,8.0115,0.9604,1.4370,0.8557,117.4765,ESE
22/11/2025,16:54:22,bed to toilet,0.0000,0.0000,0.2344,-6.8044,4.2118,8.7901,0.9486,1.3686,0.8515,111.9162,ESE
22/11/2025,16:54:23,bed to toilet,0.2012,0.0000,0.3231,-22.9475,-5.0029,14.5431,0.9406,1.2714,0.8472,119.1500,ESE
22/11/2025,16:54:24,bed to toilet,0.2166,0.0000,0.1896,3.3687,-3.7874,-0.3880,0.9428,1.3598,0.8115,115.4848,ESE
22/11/2025,16:54:25,bed to toilet,0.0000,0.0000,0.0000,-8.4388,16.9215,12.8130,0.9056,1.2291,0.8094,103.5091,ESE
22/11/2025,16:54:26,bed to toilet,0.0000,0.0000,0.0000,-21.5565,-16.6773,11.4196,0.9380,1.2162,0.8208,117.6703,ESE
22/11/2025,16:54:27,bed to toilet,0.0000,0.1714,0.0000,-6.0046,7.4236,0.9431,0.9463,1.4135,0.7873,114.7184,ESE
22/11/2025,16:54:28,bed to toilet,0.0000,0.1110,0.0000,-10.1167,7.8480,13.3469,0.9439,1.3025,0.8322,106.1350,ESE
22/11/2025,16:54:29,bed to toilet,0.0000,0.0000,0.1771,-20.3960,-2.8836,10.5997,0.9614,1.1804,0.8452,116.2351,ESE
22/11/2025,16:54:30,bed to toilet,0.0000,0.0000,0.1169,0.1123,-7.3214,2.8998,0.9438,1.2888,0.8036,113.1872,ESE
22/11/2025,16:54:31,bed to toilet,0.0000,0.0000,0.0000,-18.9108,7.8442,12.9796,0.9099,1.2216,0.8392,108.2857,ESE
22/11/2025,16:54:32,bed to toilet,0.6271,0.0000,0.3446,-16.0411,-18.8432,-0.7123,0.9538,1.2175,0.8068,121.8895,ESE
22/11/2025,16:54:33,bed to toilet,0.1258,0.2034,0.3968,1.3972,0.8854,5.3241,0.9174,1.2428,0.8029,108.6897,ESE
22/11/2025,16:54:34,bed to toilet,0.1151,0.0404,0.1424,-29.0393,-3.6240,19.1606,0.9141,1.1520,0.8378,114.7237,ESE
22/11/2025,16:54:35,bed to toilet,0.0000,0.0000,0.0000,3.9659,-13.5052,-12.4441,0.9516,1.2194,0.8082,113.7500,ESE
22/11/2025,16:54:36,bed to toilet,0.0000,0.0000,-0.3099,-15.6499,-12.0522,11.3037,0.9328,1.1976,0.8166,108.1366,ESE
22/11/2025,16:54:37,bed to toilet,0.0000,0.0000,0.0000,-14.6504,-25.2887,-1.0726,0.9796,1.2474,0.8099,114.8788,ESE
22/11/2025,16:54:38,bed to toilet,0.0000,0.0000,0.0000,-3.4760,-15.3911,17.7614,0.9781,1.3163,0.7918,112.2900,ESE
