Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:56:28,bed to toilet,0.0000,0.0000,0.0000,-23.0970,-9.8532,2.8868,0.9698,1.0279,1.0400,113.6600,ESE
22/11/2025,16:56:29,bed to toilet,0.0000,0.0000,0.0000,-33.1152,-8.6093,1.9548,0.9602,1.0147,1.0343,114.1242,ESE
22/11/2025,16:56:30,bed to toilet,0.0000,0.0000,0.0000,-32.2522,-11.7311,1.3936,0.9792,1.0331,1.0238,115.8975,ESE
22/11/2025,16:56:31,bed to toilet,0.0000,0.0000,0.0000,-24.7343,-7.1712,-3.1970,0.9698,0.9815,1.0282,114.9718,ESE
22/11/2025,16:56:32,bed to toilet,0.0000,0.0000,0.0000,-25.5007,-3.4508,2.3341,0.9151,0.9639,1.0197,105.8242,ESE
22/11/2025,16:56:33,bed to toilet,0.1258,0.0000,0.0000,-46.3209,-2.5202,7.5574,0.9363,0.9273,1.0269,113.8194,ESE
22/11/2025,16:56:34,bed to toilet,0.2032,0.0344,0.0000,-25.8232,-20.3866,-6.3434,0.9647,0.9975,0.9857,122.5528,ESE
22/11/2025,16:56:35,bed to toilet,0.0000,0.3092,0.0000,-18.7382,4.5413,-16.3454,0.9288,1.0220,0.9722,111.6833,ESE
22/11/2025,16:56:36,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:56:37,bed to toilet,0.0279,0.0000,0.0000,-34.0737,-12.2229,1.0438,0.9489,0.9384,0.9609,111.3250,ESE
22/11/2025,16:56:38,bed to toilet,-0.2385,0.0000,0.0000,-20.0983,-5.3457,2.0313,0.9192,1.0104,0.9695,103.6561,ESE
22/11/2025,16:56:39,bed to toilet,0.0000,0.0000,0.1545,-50.4358,-14.3325,9.6235,0.9313,0.9041,0.9960,114.7643,ESE
22/11/2025,16:56:40,bed to toilet,0.0000,0.0000,0.1595,-25.6294,-16.4934,-4.6451,0.9668,0.9417,0.9618,121.7484,ESE
22/11/2025,16:56:41,bed to toilet,0.0000,0.3199,0.0000,-20.2366,-6.1568,0.3517,0.9202,0.9357,0.9876,108.6429,ESE
22/11/2025,16:56:42,bed to toilet,0.1232,0.0000,0.0000,-49.0329,-2.0088,14.7531,0.9230,0.8608,1.0114,114.9049,ESE
22/11/2025,16:56:43,bed to toilet,0.3302,0.0611,0.0000,-22.0018,-11.6500,-3.6697,0.9792,0.8613,0.9815,117.8324,ESE
22/11/2025,16:56:44,bed to toilet,0.2568,0.1952,0.0000,-27.1177,2.3269,13.8380,0.9430,0.8276,1.0227,106.5194,ESE
22/11/2025,16:56:45,bed to toilet,0.1534,0.0000,0.1827,-49.2434,-10.7011,7.5332,0.9593,0.7732,1.0495,116.7152,ESE
22/11/2025,16:56:46,bed to toilet,0.0703,0.0000,0.1035,-10.9561,-17.6042,-5.4758,0.9844,0.8480,1.0021,113.9458,ESE
22/11/2025,16:56:47,bed to toilet,0.0000,0.0000,0.0000,-40.4453,-16.1409,5.2870,0.9729,0.8626,0.9851,109.0737,ESE
22/11/2025,16:56:48,bed to toilet,0.0000,0.0000,0.0000,-29.7980,-14.5303,6.6772,0.9904,0.9257,0.9757,113.5405,ESE
