Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:34:17,bed to toilet,0.0000,0.0000,0.0000,-10.7363,9.8244,10.4334,0.9748,0.9828,1.0249,112.8444,ESE
22/11/2025,16:34:18,bed to toilet,0.0000,0.0000,0.0000,-5.4085,-6.3294,5.9326,0.9782,0.9658,1.0271,113.3429,ESE
22/11/2025,16:34:19,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:34:20,bed to toilet,0.0000,0.0000,0.0000,-6.5403,-2.2106,9.4296,0.9821,0.9456,1.0262,113.7392,ESE
22/11/2025,16:34:21,bed to toilet,0.0000,0.0000,0.0000,-3.6944,-2.8116,17.1361,0.9785,0.9085,0.9914,114.7361,ESE
22/11/2025,16:34:22,bed to toilet,0.0000,0.0000,0.0000,-7.4097,-3.2915,8.9276,0.9940,0.9548,0.9442,111.7974,ESE
22/11/2025,16:34:23,bed to toilet,0.0000,0.0000,0.0000,-3.8369,-5.2823,9.0757,0.9836,0.8891,0.9763,113.8438,ESE
22/11/2025,16:34:24,bed to toilet,0.0000,0.0000,0.0000,-9.5892,7.9751,9.1562,0.9928,0.9075,0.9828,111.5189,ESE
22/11/2025,16:34:25,bed to toilet,0.0000,0.0000,0.0000,-7.5381,-20.5877,-4.7121,0.9763,0.8462,0.9837,112.2243,ESE
22/11/2025,16:34:26,bed to toilet,0.0000,0.0000,0.0000,-1.5922,3.3603,17.6202,0.9830,0.8355,0.9856,113.9595,ESE
22/11/2025,16:34:27,bed to toilet,0.0000,0.0000,0.0000,-4.9184,-3.6105,6.0424,0.9894,0.8824,0.9641,111.6865,ESE
22/11/2025,16:34:28,bed to toilet,0.0000,0.0000,0.0000,-5.7899,1.6917,10.6442,0.9765,0.8670,0.9650,112.0000,ESE
22/11/2025,16:34:29,bed to toilet,0.0000,0.0000,0.0000,-9.8257,9.0764,7.2334,0.9810,0.8840,0.9669,113.3615,ESE
