Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:31:00,bed to toilet,0.0000,0.0000,0.0000,-3.5361,-8.6307,1.7161,0.9993,0.9828,0.9833,113.5438,ESE
22/11/2025,16:31:01,bed to toilet,0.0000,0.0000,0.0000,-3.0892,-2.6579,1.5839,0.9925,1.0045,0.9753,113.4897,ESE
22/11/2025,16:31:02,bed to toilet,0.0000,0.0000,0.0000,-7.0455,11.7545,2.7609,1.0023,0.9861,0.9928,113.3391,ESE
22/11/2025,16:31:03,bed to toilet,0.0000,0.0000,0.0000,2.6726,0.2281,12.3211,1.0104,0.9275,1.0167,116.6000,ESE
22/11/2025,16:31:04,bed to toilet,0.0000,0.0000,0.0000,-1.7396,-3.9903,5.0155,0.9930,0.9275,0.9731,112.8181,ESE
22/11/2025,16:31:05,bed to toilet,0.0000,0.0000,0.0000,-6.1808,3.9509,1.9403,1.0199,0.9483,0.9231,110.5800,ESE
22/11/2025,16:31:06,bed to toilet,0.0000,0.0000,0.0000,-0.6517,-10.8796,0.3174,1.0127,0.9521,0.9468,110.6917,ESE
22/11/2025,16:31:07,bed to toilet,0.0000,0.0000,0.0000,-2.0168,-1.6506,2.8573,0.9823,0.8743,0.9581,113.3432,ESE
22/11/2025,16:31:08,bed to toilet,0.0000,0.0000,0.0000,-6.4970,15.4324,4.1243,0.9989,0.8867,0.9543,111.9641,ESE
22/11/2025,16:31:09,bed to toilet,0.0000,0.0000,0.0000,-1.6486,-6.6452,-1.4238,1.0013,0.8540,0.9614,110.4683,ESE
22/11/2025,16:31:10,bed to toilet,0.0000,0.0000,0.0000,-1.6744,-0.5770,3.2595,0.9851,0.8582,0.9536,111.9262,ESE
22/11/2025,16:31:11,bed to toilet,0.0000,0.0000,0.0000,-6.3132,7.0169,1.3545,1.0014,0.8519,0.9565,111.4478,ESE
