Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,17:00:35,bed to toilet,0.0000,0.0000,0.0000,2.0392,-3.6642,-0.3184,1.0220,0.9770,0.9943,116.5824,ESE
22/11/2025,17:00:36,bed to toilet,0.0000,0.0000,0.0000,-0.0311,1.9044,0.5316,1.0191,0.9718,1.0175,116.4353,ESE
22/11/2025,17:00:37,bed to toilet,0.0000,0.0000,0.0000,3.6201,6.2325,4.1990,1.0223,0.9440,1.0294,117.2706,ESE
22/11/2025,17:00:38,bed to toilet,0.0000,0.0000,0.0000,3.3679,-2.3028,1.7517,1.0085,0.9347,0.9871,114.3371,ESE
22/11/2025,17:00:39,bed to toilet,0.0000,0.0485,0.0000,-3.7987,3.2582,-1.9496,1.0207,0.8961,0.9516,117.8548,ESE
22/11/2025,17:00:40,bed to toilet,0.0000,0.1910,0.0000,3.8991,3.8785,11.5710,1.0372,0.9189,0.9368,111.9444,ESE
22/11/2025,17:00:41,bed to toilet,0.0000,0.0000,0.0000,-14.1569,7.1876,-4.1642,1.0492,0.7891,1.0208,121.9868,ESE
22/11/2025,17:00:42,bed to toilet,0.0000,0.0000,0.0000,12.4082,-10.7105,-13.4472,1.0305,0.8128,1.0032,117.9850,ESE
22/11/2025,17:00:43,bed to toilet,0.0360,0.0000,0.0000,-10.8562,-4.5948,-7.6878,1.0069,0.8422,0.9786,116.5925,ESE
22/11/2025,17:00:44,bed to toilet,0.2501,0.0000,0.0000,-6.2151,-5.5992,-15.7141,1.0199,0.8072,0.9724,114.9816,ESE
22/11/2025,17:00:45,bed to toilet,0.1386,0.2180,0.0000,8.6961,16.5493,19.3757,1.0209,0.8266,0.9700,116.9476,ESE
22/11/2025,17:00:46,bed to toilet,0.3304,0.2206,0.0000,-6.0896,-7.4524,-12.8325,1.0231,0.7997,0.9715,115.4590,ESE
22/11/2025,17:00:47,bed to toilet,0.0000,0.0000,0.0000,5.6075,-6.0867,-2.3980,1.0128,0.7967,0.9793,115.2738,ESE
22/11/2025,17:00:48,bed to toilet,0.0000,0.0000,0.0000,8.0265,7.7450,15.9014,0.9814,0.8226,0.9597,113.8875,ESE
