Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:57:10,bed to toilet,0.0000,0.0000,0.0000,-6.9635,-7.5152,5.4440,1.0075,0.9844,1.0194,115.2909,ESE
22/11/2025,16:57:11,bed to toilet,0.0000,0.0000,0.0000,-8.6731,-12.7533,8.1694,1.0125,0.9794,1.0231,116.0031,ESE
22/11/2025,16:57:12,bed to toilet,0.0000,0.0000,0.0000,-0.1271,-6.4018,2.7168,1.0079,0.9496,1.0275,117.2382,ESE
22/11/2025,16:57:13,bed to toilet,0.0000,0.0000,0.0000,0.6513,-3.6688,0.4032,0.9385,0.9329,1.0223,106.1333,ESE
22/11/2025,16:57:14,bed to toilet,0.1895,0.0000,0.1471,-24.8993,-3.4635,14.6007,0.9591,0.8734,1.0296,116.1111,ESE
22/11/2025,16:57:15,bed to toilet,0.1072,0.0561,0.0956,5.6194,-24.8753,-7.2955,0.9852,0.9449,0.9728,120.7371,ESE
22/11/2025,16:57:16,bed to toilet,0.0000,0.2406,0.0000,-3.4425,0.5249,0.3283,0.9382,0.9306,0.9400,104.9600,ESE
22/11/2025,16:57:17,bed to toilet,0.1290,0.0000,0.0000,-24.0785,-8.1703,13.4020,0.9675,0.8799,0.9479,115.1333,ESE
22/11/2025,16:57:18,bed to toilet,0.1812,0.0000,0.0000,7.5446,-21.3554,-8.2419,1.0054,0.9395,0.9486,117.0368,ESE
22/11/2025,16:57:19,bed to toilet,0.0000,0.0000,0.0000,-6.6172,-2.0273,4.7578,0.9485,0.9944,0.9745,106.3026,ESE
22/11/2025,16:57:20,bed to toilet,0.1708,0.0000,0.1375,-18.5327,-13.3415,34.5293,0.9462,0.8914,0.9825,119.1000,ESE
22/11/2025,16:57:21,bed to toilet,0.0000,0.0000,0.0264,-29.5177,-37.5695,-19.0381,0.9711,0.9187,0.9584,122.4615,ESE
22/11/2025,16:57:22,bed to toilet,-0.2675,0.0000,0.0000,-4.0479,-1.2648,6.7185,0.9829,0.8558,0.9826,110.6591,ESE
22/11/2025,16:57:23,bed to toilet,0.2387,0.0000,0.0000,-15.5928,2.1439,12.9322,0.9745,0.7261,1.0614,122.5057,ESE
22/11/2025,16:57:24,bed to toilet,0.0571,0.0000,0.0000,8.2265,-29.2024,-15.3051,0.9703,0.8368,0.9832,114.3342,ESE
22/11/2025,16:57:25,bed to toilet,0.0412,0.0000,0.0000,-17.7868,2.4605,13.7681,0.9555,0.7969,1.0075,109.7162,ESE
22/11/2025,16:57:26,bed to toilet,0.2721,0.0000,0.0000,-7.3572,-18.7812,-4.1038,0.9992,0.7602,1.0279,119.3405,ESE
22/11/2025,16:57:27,bed to toilet,0.0000,0.0000,0.0000,-7.3012,-7.7741,6.2256,1.0146,0.8592,0.9638,111.3588,ESE
22/11/2025,16:57:28,bed to toilet,0.0000,0.0000,0.0000,-4.2751,-11.8068,3.6304,1.0169,0.8652,0.9712,113.5595,ESE
22/11/2025,16:57:29,bed to toilet,0.0000,0.0000,0.0000,-8.2744,-12.5315,2.5076,1.0152,0.8772,0.9605,112.4545,ESE
