Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,17:05:22,bed to toilet,0.0000,0.0000,0.0000,-2.1164,-1.9878,-7.0259,1.0089,1.0808,0.9846,116.7686,ESE
22/11/2025,17:05:23,bed to toilet,0.0000,0.0000,0.0000,-3.8890,-2.4881,-8.2352,1.0026,1.1199,0.9809,116.0946,ESE
22/11/2025,17:05:24,bed to toilet,0.0000,0.0000,0.0000,-13.1635,11.8471,-11.2731,1.0036,1.0961,0.9813,117.1818,ESE
22/11/2025,17:05:25,bed to toilet,0.0000,0.0000,0.0000,-2.2518,-1.7039,-8.3365,1.0099,1.0376,0.9763,115.0297,ESE
22/11/2025,17:05:26,bed to toilet,0.0000,0.0000,0.0000,-14.7225,9.6597,-18.3523,0.9814,1.0287,0.9596,117.2541,ESE
22/11/2025,17:05:27,bed to toilet,0.0000,0.2754,0.0000,-0.1453,-10.1850,-4.8865,0.9991,1.0287,0.9218,113.8811,ESE
22/11/2025,17:05:28,bed to toilet,0.0000,0.3148,0.0000,0.9946,6.0225,-4.4058,0.9733,1.0460,0.9161,117.1800,ESE
22/11/2025,17:05:29,bed to toilet,0.0000,0.0000,0.0000,-2.3194,6.7324,0.5556,0.9819,0.9975,0.9506,110.5737,ESE
22/11/2025,17:05:30,bed to toilet,0.0000,0.0000,0.0000,-5.3457,11.3254,-2.0072,0.9790,0.9289,0.9546,115.9150,ESE
22/11/2025,17:05:31,bed to toilet,0.0000,0.0000,0.0000,-0.9604,-6.2537,-10.3086,0.9949,0.9540,0.9316,115.2361,ESE
22/11/2025,17:05:32,bed to toilet,0.0000,0.1306,0.0000,-6.2308,9.1287,-19.3830,0.9959,0.8814,0.9629,115.1912,ESE
22/11/2025,17:05:33,bed to toilet,0.0000,0.1789,0.0000,1.1551,0.9976,-2.3335,1.0025,0.9315,0.9507,115.5462,ESE
22/11/2025,17:05:34,bed to toilet,0.0000,0.0000,0.0000,2.6501,-7.8092,-11.8371,0.9898,0.9362,0.9500,116.4167,ESE
