Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:53:42,bed to toilet,0.0000,0.0000,0.0000,-5.0130,5.6423,-9.5340,0.9608,1.0212,0.9938,116.9000,ESE
22/11/2025,16:53:43,bed to toilet,0.0000,0.0000,0.0000,-5.6534,2.7674,-6.4626,0.9556,1.0303,0.9943,116.8824,ESE
22/11/2025,16:53:44,bed to toilet,0.0000,0.0000,0.0000,-5.9538,15.4731,-6.1116,0.9635,1.0176,0.9995,116.6636,ESE
22/11/2025,16:53:45,bed to toilet,0.0000,0.0000,0.0000,4.5283,0.8023,-9.6350,0.9271,0.9846,0.9927,110.6303,ESE
22/11/2025,16:53:46,bed to toilet,0.0475,0.0000,0.0000,-13.7096,5.2869,-1.6129,0.9084,0.9392,0.9803,112.0634,ESE
22/11/2025,16:53:47,bed to toilet,0.3435,0.0000,0.0000,-7.6134,-1.7585,-12.8358,0.9526,0.9461,0.9508,121.0976,ESE
22/11/2025,16:53:48,bed to toilet,0.0000,0.0000,0.0000,7.3031,4.4181,-11.5380,0.9100,0.9595,0.9338,108.2410,ESE
22/11/2025,16:53:49,bed to toilet,0.1137,0.1704,0.0000,-26.6769,-3.2150,-1.1703,0.9137,0.8667,0.9498,113.3857,ESE
22/11/2025,16:53:50,bed to toilet,0.0000,0.0785,0.0000,-28.1857,12.9037,-2.1138,0.9490,0.8841,0.9355,119.9750,ESE
22/11/2025,16:53:51,bed to toilet,0.0000,0.0000,0.0000,0.6742,-9.2600,-11.8035,0.9353,0.9681,0.9270,118.1576,ESE
22/11/2025,16:53:52,bed to toilet,0.1242,0.0000,0.0933,-18.0025,4.0818,9.1105,0.9119,0.9158,0.9624,113.8013,ESE
22/11/2025,16:53:53,bed to toilet,0.2040,0.1128,0.1669,5.3277,-8.5547,-7.3173,0.9313,0.9144,0.9259,115.5690,ESE
22/11/2025,16:53:54,bed to toilet,0.0000,0.2301,-0.2318,-14.6642,15.8829,11.2196,0.8929,0.8638,0.9673,106.7875,ESE
22/11/2025,16:53:55,bed to toilet,0.0000,0.2609,0.0000,-15.2757,-0.5792,8.0439,0.9164,0.7379,1.0309,125.3829,SE (ตอ.เฉียงใต้)
22/11/2025,16:53:56,bed to toilet,0.0000,0.0000,0.0000,4.3853,-14.6386,-9.5978,0.9173,0.8795,0.9482,112.6974,ESE
22/11/2025,16:53:57,bed to toilet,0.0000,0.0000,0.1211,-22.0260,-0.7571,10.2064,0.9230,0.8158,0.9847,112.4579,ESE
22/11/2025,16:53:58,bed to toilet,0.0000,0.0000,0.1758,-6.7955,-7.0117,0.7523,0.9720,0.8937,0.9440,114.6167,ESE
22/11/2025,16:53:59,bed to toilet,0.0000,0.0000,0.0000,-8.6077,-1.6500,4.4979,0.9652,0.9002,0.9397,112.7111,ESE
