Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:43:15,bed to toilet,0.0000,0.0000,0.0000,2.4392,4.0552,3.1171,1.0126,0.9850,0.9869,115.4850,ESE
22/11/2025,16:43:16,bed to toilet,0.0000,0.0000,0.0000,1.2277,-3.4942,-2.7143,1.0105,0.9852,0.9962,115.5115,ESE
22/11/2025,16:43:17,bed to toilet,0.0000,0.0000,0.0000,-2.5963,4.3454,1.1306,0.9930,1.0048,0.9902,115.0300,ESE
22/11/2025,16:43:18,bed to toilet,0.0000,0.0000,0.0000,6.5676,-1.7850,1.7525,1.0061,0.9255,1.0184,116.7061,ESE
22/11/2025,16:43:19,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:43:20,bed to toilet,0.0000,0.0000,0.0000,-2.4972,11.1070,6.4752,0.9643,0.9205,0.9843,107.5354,ESE
22/11/2025,16:43:21,bed to toilet,0.0000,0.0000,0.0000,-1.0497,-1.2379,-3.5348,0.9683,0.8969,0.9715,111.3495,ESE
22/11/2025,16:43:22,bed to toilet,0.0000,0.2329,0.0000,7.6801,6.3271,-0.0131,0.9762,0.8756,0.9292,106.0605,ESE
22/11/2025,16:43:23,bed to toilet,0.0000,0.0927,0.0000,4.5558,-6.7032,6.4449,0.9823,0.8582,0.9280,108.8561,ESE
22/11/2025,16:43:24,bed to toilet,0.0000,0.2355,0.0000,1.1137,2.4095,-1.6617,0.9769,0.9063,0.9388,103.8854,ESE
22/11/2025,16:43:25,bed to toilet,0.0000,0.0000,0.0000,-2.7559,-17.4061,-1.6590,0.9738,0.8820,0.9571,111.4821,ESE
22/11/2025,16:43:26,bed to toilet,0.0000,0.0000,0.0000,0.8115,0.7985,5.5769,0.9889,0.9079,0.9688,107.7725,ESE
22/11/2025,16:43:27,bed to toilet,0.0000,0.1712,0.0000,-0.8665,4.1872,-9.5685,0.9757,0.8537,0.9742,111.0727,ESE
22/11/2025,16:43:28,bed to toilet,0.0300,0.1636,0.0000,-2.3038,-4.7494,0.1042,0.9604,0.7921,0.9996,109.6395,ESE
22/11/2025,16:43:29,bed to toilet,0.2854,0.0000,0.0000,7.2837,-1.4397,0.2906,0.9810,0.7873,0.9836,106.7528,ESE
22/11/2025,16:43:30,bed to toilet,0.0000,0.0536,0.0000,2.1813,-4.7405,2.7879,0.9692,0.7916,0.9800,110.4878,ESE
22/11/2025,16:43:31,bed to toilet,0.0000,0.2118,0.0000,-5.2007,6.8299,0.6450,0.9609,0.7755,1.0080,105.6200,ESE
22/11/2025,16:43:32,bed to toilet,0.0000,0.0000,0.0000,-4.0774,-20.0423,-3.7818,1.0042,0.8024,0.9945,114.3167,ESE
22/11/2025,16:43:33,bed to toilet,0.0000,0.0000,0.0000,-5.4989,1.3563,-2.8629,0.9842,0.8625,0.9446,111.1125,ESE
22/11/2025,16:43:34,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:43:35,bed to toilet,0.0000,0.0000,0.0183,-7.9195,46.5112,21.9784,0.9941,0.7689,1.0603,113.8855,ESE
