Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:34:46,bed to toilet,0.0000,0.0000,0.0000,-6.9681,4.2661,12.4880,0.9872,1.0259,0.9928,112.7214,ESE
22/11/2025,16:34:47,bed to toilet,0.0000,0.0000,0.0000,-10.1230,7.0056,7.8665,0.9874,1.0232,1.0140,114.0943,ESE
22/11/2025,16:34:48,bed to toilet,0.0000,0.0000,0.0000,-10.1273,24.3199,14.9567,1.0174,0.9743,1.0098,114.8731,ESE
22/11/2025,16:34:49,bed to toilet,0.0000,0.0000,0.0000,2.0080,9.9385,13.0153,1.0105,0.9293,1.0169,115.2750,ESE
22/11/2025,16:34:50,bed to toilet,0.0000,0.0000,0.0000,-4.0505,3.3448,16.3589,0.9963,0.9355,0.9905,113.1438,ESE
22/11/2025,16:34:51,bed to toilet,0.0000,0.0000,0.0000,-6.4666,2.8641,15.8952,1.0117,0.9902,0.9290,110.6622,ESE
22/11/2025,16:34:52,bed to toilet,0.0000,0.0000,0.0000,-12.3693,0.5301,8.4158,1.0142,0.9456,0.9432,113.2925,ESE
22/11/2025,16:34:53,bed to toilet,0.0000,0.0000,0.0000,-3.6970,16.7801,25.6576,1.0105,0.9553,0.9703,113.1892,ESE
22/11/2025,16:34:54,bed to toilet,0.0000,0.0000,0.0000,-6.4056,0.4929,15.1144,1.0065,0.9166,0.9597,111.6514,ESE
22/11/2025,16:34:55,bed to toilet,0.0000,0.0000,0.0000,-1.2228,8.3458,25.2825,0.9840,0.8584,0.9683,114.3226,ESE
22/11/2025,16:34:56,bed to toilet,0.0000,0.0000,0.0000,-9.6828,8.7398,16.6478,1.0180,0.8922,0.9497,109.8324,ESE
22/11/2025,16:34:57,bed to toilet,0.0000,0.0000,0.0000,-6.5761,-1.8619,10.3560,1.0105,0.8579,0.9686,114.8976,ESE
22/11/2025,16:34:58,bed to toilet,0.0000,0.0000,0.0000,-3.4646,3.9026,18.9141,1.0150,0.9179,0.9440,111.7788,ESE
22/11/2025,16:34:59,bed to toilet,0.0000,0.0000,0.0000,-3.1802,6.7077,18.6969,1.0123,0.9010,0.9463,112.2417,ESE
