Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:32:39,bed to toilet,0.0000,0.0000,0.0000,-8.2791,-1.4682,4.8443,0.9846,1.0141,1.0322,115.6800,ESE
22/11/2025,16:32:40,bed to toilet,0.0000,0.0000,0.0000,-6.8260,-3.6410,5.3553,0.9817,1.0005,1.0115,114.7516,ESE
22/11/2025,16:32:41,bed to toilet,0.0000,0.0000,0.0000,-10.9108,3.7539,5.5519,0.9839,1.0000,1.0149,115.1706,ESE
22/11/2025,16:32:42,bed to toilet,0.0000,0.0000,0.0000,-8.1212,-10.1889,3.7033,0.9788,0.9511,1.0122,113.3500,ESE
22/11/2025,16:32:43,bed to toilet,0.0000,0.0000,0.0000,-11.4966,9.5387,7.2305,0.9726,0.9436,0.9677,115.4125,ESE
22/11/2025,16:32:44,bed to toilet,0.0000,0.0000,0.0000,-2.9418,-13.0545,2.7224,0.9874,0.9276,0.9374,110.9028,ESE
22/11/2025,16:32:45,bed to toilet,0.0000,0.0000,0.0000,-10.5572,9.4662,8.8191,0.9905,0.9613,0.9331,113.8750,ESE
22/11/2025,16:32:46,bed to toilet,0.0000,0.0000,0.0000,-6.4570,-6.8089,9.4457,0.9791,0.9162,0.9665,110.8512,ESE
22/11/2025,16:32:47,bed to toilet,0.0000,0.0000,0.0000,-11.6290,-12.8938,-1.2799,0.9711,0.8464,0.9732,114.4484,ESE
22/11/2025,16:32:48,bed to toilet,0.0000,0.0000,0.0000,-19.3969,7.6971,-16.2376,1.0148,0.8855,0.9396,107.7687,ESE
22/11/2025,16:32:49,bed to toilet,0.0000,0.0000,0.0000,-7.9767,4.3191,15.1857,0.8069,0.8427,0.9656,113.9633,ESE
22/11/2025,16:32:50,bed to toilet,0.0000,0.0000,0.0000,-6.2781,-6.8779,5.3732,1.0026,0.8283,0.9727,111.7693,ESE
22/11/2025,16:32:51,bed to toilet,0.0000,0.0000,0.0000,-7.6490,-0.4252,7.9828,0.9994,0.8625,0.9502,111.6882,ESE
