Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:52:24,bed to toilet,0.0000,0.0000,0.0000,-2.6670,9.3779,2.6197,1.0106,0.9722,1.0164,115.3000,ESE
22/11/2025,16:52:25,bed to toilet,0.0000,0.0000,0.0000,-2.5894,5.5867,3.1460,0.9994,0.9718,0.9930,115.2743,ESE
22/11/2025,16:52:26,bed to toilet,0.0000,0.0000,0.0000,-4.8014,14.8693,5.2099,1.0192,0.9545,1.0036,116.5389,ESE
22/11/2025,16:52:27,bed to toilet,0.0000,0.0000,0.0000,10.6896,4.8083,-0.0316,0.9901,0.9255,0.9945,112.6300,ESE
22/11/2025,16:52:28,bed to toilet,0.0000,0.0000,0.0000,-9.8202,13.6326,7.0990,0.9415,0.8834,0.9935,107.2026,ESE
22/11/2025,16:52:29,bed to toilet,0.2456,0.0000,0.2577,-9.7596,-3.8158,4.1889,0.9850,0.8764,0.9874,122.1026,ESE
22/11/2025,16:52:30,bed to toilet,0.0255,0.1764,0.0300,12.4727,1.8510,-4.9361,0.9614,0.9251,0.9622,113.9744,ESE
22/11/2025,16:52:31,bed to toilet,0.0000,0.0944,0.0000,-9.1959,18.2898,5.8992,0.9341,0.8669,0.9485,106.1250,ESE
22/11/2025,16:52:32,bed to toilet,0.2090,0.0000,0.0000,-11.2212,4.5270,7.1337,0.9752,0.8234,0.9707,121.2333,ESE
22/11/2025,16:52:33,bed to toilet,0.0627,0.0000,0.0000,7.4070,11.2430,-3.4209,0.9678,0.8816,0.9414,111.0875,ESE
22/11/2025,16:52:34,bed to toilet,0.0000,0.0000,0.0000,-9.5730,12.6206,4.2963,0.9697,0.8389,0.9893,107.3050,ESE
22/11/2025,16:52:35,bed to toilet,0.0000,0.0000,0.1439,-18.0757,15.7207,3.8095,0.9578,0.7850,1.0125,118.9680,ESE
22/11/2025,16:52:36,bed to toilet,0.0000,0.0000,0.0000,-5.7818,-11.3935,-20.9986,0.9656,0.7972,0.9951,126.9833,SE (ตอ.เฉียงใต้)
22/11/2025,16:52:37,bed to toilet,0.0685,0.0000,0.0542,-2.5378,5.3357,-14.4988,0.9480,0.8123,0.9826,114.0071,ESE
22/11/2025,16:52:38,bed to toilet,0.1878,0.0000,0.1802,12.5301,-3.0765,-19.1607,0.9622,0.8043,0.9686,115.7500,ESE
22/11/2025,16:52:39,bed to toilet,0.0000,0.0000,0.0000,-11.9861,16.8833,2.5580,0.9384,0.7851,0.9836,108.1447,ESE
22/11/2025,16:52:40,bed to toilet,0.3383,0.0000,0.3079,-5.9265,2.0772,-3.7214,0.9696,0.7626,1.0059,124.5476,SE (ตอ.เฉียงใต้)
22/11/2025,16:52:41,bed to toilet,0.0000,0.0000,0.0081,4.4201,0.8363,-7.8161,0.9815,0.7821,0.9823,110.7744,ESE
22/11/2025,16:52:42,bed to toilet,0.0000,0.0000,0.0000,-2.6700,-0.4927,-0.7643,1.0196,0.8122,0.9849,115.0880,ESE
22/11/2025,16:52:43,bed to toilet,0.0000,0.0000,0.0000,-5.1625,4.6960,-8.5282,1.0113,0.8433,0.9585,113.2031,ESE
