Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:40:29,bed to toilet,0.0000,0.0000,0.0000,-0.8387,-2.1573,-12.0584,0.9223,1.0143,0.9807,114.4400,ESE
22/11/2025,16:40:30,bed to toilet,0.0000,0.0000,0.0000,-1.7403,-1.0735,-10.7901,0.9238,1.0117,0.9756,114.3333,ESE
22/11/2025,16:40:31,bed to toilet,0.0000,0.0000,0.0000,0.3446,-0.0617,-7.2355,0.9261,1.0117,0.9765,114.1242,ESE
22/11/2025,16:40:32,bed to toilet,0.0000,0.0000,0.0000,-5.5334,2.4371,2.2062,0.9068,0.9911,0.9791,116.3081,ESE
22/11/2025,16:40:33,bed to toilet,0.0000,0.0000,0.0000,3.8418,-20.3157,-10.2333,0.9126,0.9613,0.9677,120.2750,ESE
22/11/2025,16:40:34,bed to toilet,0.0000,0.0000,0.0000,-8.3017,2.8693,-3.0824,0.9230,0.9562,0.9477,116.1000,ESE
22/11/2025,16:40:35,bed to toilet,0.0000,0.0000,0.0000,2.8520,-14.1380,-5.9866,0.9264,0.9475,0.9370,121.0186,ESE
22/11/2025,16:40:36,bed to toilet,0.0000,0.0000,0.0000,-1.1371,-8.8101,-5.4231,0.9227,0.9273,0.9218,117.6086,ESE
22/11/2025,16:40:37,bed to toilet,0.0000,0.0000,0.0000,-1.3119,-10.0028,-6.3782,0.9250,0.9365,0.9050,116.9889,ESE
22/11/2025,16:40:38,bed to toilet,0.0000,0.0000,0.0000,-6.3030,-11.1874,-8.4122,0.9257,0.9262,0.9242,114.8811,ESE
22/11/2025,16:40:39,bed to toilet,0.0000,0.0000,0.0000,-0.0259,-8.2780,-0.3962,0.9311,0.8969,0.9221,114.8415,ESE
22/11/2025,16:40:40,bed to toilet,0.2433,0.0000,0.1769,3.0077,-7.5013,-4.8650,0.9344,0.8547,0.9343,118.2200,ESE
22/11/2025,16:40:41,bed to toilet,0.1556,0.0000,0.0767,-3.2162,-12.0935,-3.5835,0.9292,0.8530,0.9324,115.8317,ESE
22/11/2025,16:40:42,bed to toilet,0.2615,0.0000,0.0000,2.5507,-6.4963,-4.5271,0.9348,0.8309,0.9351,115.4211,ESE
22/11/2025,16:40:43,bed to toilet,0.0000,0.0000,0.0000,-2.5730,-5.9683,3.6715,0.9186,0.7907,0.9659,119.1471,ESE
22/11/2025,16:40:44,bed to toilet,0.0000,0.0000,0.0000,1.4509,-14.4495,-14.8282,0.9299,0.7973,0.9677,114.0081,ESE
22/11/2025,16:40:45,bed to toilet,0.0000,0.0000,0.0000,-2.7132,-10.5929,-7.5157,0.9415,0.8070,0.9495,114.1590,ESE
22/11/2025,16:40:46,bed to toilet,0.0000,0.0000,0.0000,-0.6052,-11.9798,-6.8135,0.9320,0.8429,0.9226,113.6600,ESE
22/11/2025,16:40:47,bed to toilet,0.0000,0.0000,0.0000,-1.0262,-11.7234,-4.2071,0.9320,0.8429,0.9355,114.3000,ESE
