Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,17:04:51,bed to toilet,0.0000,0.0000,0.0000,-7.2534,-3.1690,-8.3467,1.0090,1.0206,0.9774,117.3235,ESE
22/11/2025,17:04:52,bed to toilet,0.0000,0.0000,0.0000,-5.7110,0.5508,-9.4685,1.0106,1.0211,0.9722,116.7583,ESE
22/11/2025,17:04:53,bed to toilet,0.0000,0.0000,0.0000,-5.0930,7.6107,-5.2041,1.0088,0.9687,0.9763,116.9027,ESE
22/11/2025,17:04:54,bed to toilet,0.0000,0.0000,0.0000,-8.2118,18.4081,-6.4557,0.9939,0.9686,0.9400,113.9732,ESE
22/11/2025,17:04:55,bed to toilet,0.1813,0.2005,0.0000,-11.0332,-14.9160,-19.6038,0.9987,0.9721,0.9158,115.1286,ESE
22/11/2025,17:04:56,bed to toilet,0.2280,0.1856,0.0000,5.6357,2.8760,6.3076,0.9931,0.9613,0.9148,117.7122,ESE
22/11/2025,17:04:57,bed to toilet,0.0000,0.0000,0.0000,-2.6045,16.9933,-6.4245,0.9638,0.9203,0.9292,108.5818,ESE
22/11/2025,17:04:58,bed to toilet,0.0000,0.0000,0.0000,-20.5412,12.7475,-11.5361,0.9854,0.8586,0.9466,113.6842,ESE
22/11/2025,17:04:59,bed to toilet,0.0000,0.0331,0.0000,-1.7161,-7.6109,-6.0893,1.0066,0.8662,0.9405,113.1105,ESE
22/11/2025,17:05:00,bed to toilet,0.0000,0.2816,0.0000,-4.8489,-6.2416,-8.4280,0.9788,0.8421,0.9498,119.8368,ESE
22/11/2025,17:05:01,bed to toilet,0.0000,0.0000,0.0000,-3.3757,3.9834,-4.6349,1.0091,0.8734,0.9439,113.4432,ESE
22/11/2025,17:05:02,bed to toilet,0.0000,0.0000,0.0000,-6.8697,1.8990,-12.5084,1.0070,0.8710,0.9355,114.4889,ESE
22/11/2025,17:05:03,bed to toilet,0.0000,0.0000,0.0000,-8.2140,8.0624,-14.6357,1.0022,0.8733,0.9303,114.3133,ESE
