Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:55:02,bed to toilet,0.0000,0.0000,0.0000,5.2899,-6.0587,8.8968,1.0159,1.0264,0.9839,116.9846,ESE
22/11/2025,16:55:03,bed to toilet,0.0000,0.0000,0.0000,-5.0669,-9.5831,7.3412,1.0065,1.0172,0.9839,115.2486,ESE
22/11/2025,16:55:04,bed to toilet,0.0000,0.0000,0.0000,-4.4462,-16.5790,5.7572,1.0139,0.9971,0.9833,116.2640,ESE
22/11/2025,16:55:05,bed to toilet,0.0000,0.0000,0.0000,-20.4433,22.9328,-4.0035,1.0217,1.0143,0.9718,120.1500,ESE
22/11/2025,16:55:06,bed to toilet,0.0000,0.0824,0.0000,6.4607,-7.0066,7.9054,1.0163,0.9541,0.9975,116.6316,ESE
22/11/2025,16:55:07,bed to toilet,0.0998,0.0000,0.0000,-7.2949,-11.9223,5.1188,0.9828,0.9155,0.9730,114.1093,ESE
22/11/2025,16:55:08,bed to toilet,0.2124,0.0000,0.0000,14.3804,-12.6009,-0.5315,0.9555,0.9506,0.9300,108.7250,ESE
22/11/2025,16:55:09,bed to toilet,0.0000,0.0000,0.0000,-21.8281,-13.9926,13.5739,0.9572,0.8710,0.9318,107.7486,ESE
22/11/2025,16:55:10,bed to toilet,0.2453,0.0000,0.0000,-3.7352,-22.0688,-0.3030,1.0036,0.9861,0.9257,123.0889,ESE
22/11/2025,16:55:11,bed to toilet,0.0268,0.0000,0.0000,6.6211,-9.0611,2.6696,0.9625,0.9832,0.9460,106.9125,ESE
22/11/2025,16:55:12,bed to toilet,0.1924,0.0000,0.0000,-20.5512,-7.8521,16.2774,0.9726,0.8867,0.9601,117.2381,ESE
22/11/2025,16:55:13,bed to toilet,0.2692,0.0000,0.0000,10.1334,-8.1297,-5.4171,0.9971,0.8727,0.9516,116.7176,ESE
22/11/2025,16:55:14,bed to toilet,0.0000,0.0000,0.0000,-4.7058,-4.7381,9.8097,0.9498,0.8549,0.9640,106.5179,ESE
22/11/2025,16:55:15,bed to toilet,0.3821,0.0000,0.2992,-11.3492,-9.4291,9.0334,0.9833,0.8108,0.9610,124.2439,SE (ตอ.เฉียงใต้)
22/11/2025,16:55:16,bed to toilet,0.0896,0.3417,0.0412,11.1171,-16.4835,-7.3537,0.9853,0.8496,0.9507,111.3000,ESE
22/11/2025,16:55:17,bed to toilet,0.2003,0.1058,0.1386,-15.3456,2.9904,12.9132,0.9763,0.8252,0.9592,116.6026,ESE
22/11/2025,16:55:18,bed to toilet,0.2938,0.1160,0.3761,3.9256,-19.5750,-10.3565,1.0157,0.8023,0.9733,118.1632,ESE
22/11/2025,16:55:19,bed to toilet,0.0000,0.2295,0.2938,-6.1623,-13.9359,2.0555,1.0047,0.8607,0.9541,109.4625,ESE
22/11/2025,16:55:20,bed to toilet,0.0000,0.0000,0.0000,-1.2483,-12.5356,0.8073,1.0507,0.9000,0.9409,111.4333,ESE
