Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:45:35,bed to toilet,0.1968,0.3290,-0.2643,-5.5229,-15.8805,-14.0125,0.9813,0.6996,0.8184,114.0640,ESE
22/11/2025,16:45:36,bed to toilet,0.0000,0.0000,0.0000,-14.3495,-17.5536,-12.1724,1.0132,0.6879,0.8217,113.8048,ESE
22/11/2025,16:45:37,bed to toilet,0.0000,0.0000,0.0000,-6.2422,-2.1519,-6.3720,1.0231,0.6850,0.8253,115.8325,ESE
22/11/2025,16:45:38,bed to toilet,0.0000,0.0000,0.0000,-3.0743,-34.0275,-13.0242,0.9773,0.6895,0.8172,108.8132,ESE
22/11/2025,16:45:39,bed to toilet,0.0000,0.0000,0.0000,-20.4816,9.7384,-18.0807,0.9856,0.6497,0.8112,109.9297,ESE
22/11/2025,16:45:40,bed to toilet,0.0000,0.0000,0.0000,-15.5353,-11.3469,-8.6466,0.9704,0.6414,0.7860,106.1189,ESE
22/11/2025,16:45:41,bed to toilet,0.0000,0.1358,0.2782,-12.8513,-16.6181,-16.1378,0.9891,0.6305,0.7689,110.7526,ESE
22/11/2025,16:45:42,bed to toilet,0.0000,0.1395,0.1697,-19.1323,-6.6695,-6.4131,1.0072,0.6400,0.7275,102.5595,ESE
22/11/2025,16:45:43,bed to toilet,0.0000,0.0000,0.0000,-13.0238,-18.1893,-19.0466,1.0078,0.6551,0.7889,108.5270,ESE
22/11/2025,16:45:44,bed to toilet,0.0000,0.0000,0.0617,-18.9585,-7.0265,-9.4369,0.9864,0.6361,0.8164,110.6361,ESE
22/11/2025,16:45:45,bed to toilet,0.0000,0.0000,0.2567,-5.1859,-22.0260,-8.1979,0.9883,0.6033,0.8127,107.9238,ESE
22/11/2025,16:45:46,bed to toilet,0.0000,0.0000,0.0558,-26.9515,-3.8951,-15.5843,0.9790,0.5925,0.8198,110.7889,ESE
22/11/2025,16:45:47,bed to toilet,0.0000,0.0000,0.1932,-4.4141,-16.2102,-9.5691,0.9722,0.5808,0.8080,106.8359,ESE
22/11/2025,16:45:48,bed to toilet,0.0000,0.0000,0.1325,-20.3405,-9.9340,-8.7817,0.9883,0.5515,0.8229,110.2487,ESE
22/11/2025,16:45:49,bed to toilet,0.0000,0.0000,0.2720,-7.4627,-29.3806,-31.5233,0.9699,0.5667,0.8131,107.9167,ESE
22/11/2025,16:45:50,bed to toilet,0.0000,0.0000,0.0000,-9.4089,-7.2698,-16.9240,0.6277,0.5700,0.8120,103.5545,ESE
22/11/2025,16:45:51,bed to toilet,0.0000,0.0000,0.2730,-18.4880,-17.8958,-10.4163,0.9815,0.5675,0.8140,108.3130,ESE
22/11/2025,16:45:52,bed to toilet,0.0000,0.0000,0.2612,-14.3551,-13.5544,-19.9178,1.0125,0.6109,0.7885,111.6478,ESE
22/11/2025,16:45:53,bed to toilet,0.0000,0.0000,0.0290,-15.7363,-13.9022,-10.0438,1.0127,0.6228,0.7838,111.8028,ESE
