Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:28:38,bed to toilet,0.0000,0.0000,0.0000,0.0168,8.4377,0.1277,0.9897,1.0229,1.0258,113.6692,ESE
22/11/2025,16:28:39,bed to toilet,0.0000,0.0000,0.0000,0.8933,6.1321,0.4908,0.9886,1.0157,1.0251,114.1757,ESE
22/11/2025,16:28:40,bed to toilet,0.0000,0.0000,0.0000,2.7326,13.0660,-0.2149,0.9911,0.9606,1.0278,114.1556,ESE
22/11/2025,16:28:41,bed to toilet,0.0000,-0.0385,0.0000,-3.0706,8.8945,-1.8903,0.9810,0.9684,0.9838,110.9727,ESE
22/11/2025,16:28:42,bed to toilet,-0.2179,-0.2538,0.0000,2.6627,0.3030,-3.2941,1.0021,0.9669,0.9512,110.1829,ESE
22/11/2025,16:28:43,bed to toilet,-0.2825,0.2816,0.0000,2.0789,4.9275,5.4085,0.9829,0.9005,0.9905,112.8658,ESE
22/11/2025,16:28:44,bed to toilet,-0.0305,0.2495,0.0000,-0.2754,14.4406,3.3621,1.0070,0.8927,0.9763,112.6541,ESE
22/11/2025,16:28:45,bed to toilet,0.0000,0.1788,0.0000,-0.4413,2.3910,-5.7586,1.0039,0.8778,0.9763,112.2378,ESE
22/11/2025,16:28:46,bed to toilet,0.0000,0.0000,0.0000,3.3986,1.8115,-0.9965,0.9900,0.8762,0.9729,114.9943,ESE
22/11/2025,16:28:47,bed to toilet,0.0000,0.0000,0.0000,5.7662,5.8952,1.4279,0.9990,0.9058,0.9767,111.3900,ESE
