Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:39:09,bed to toilet,0.0000,0.0000,0.0000,8.4437,-10.9048,-11.7721,0.9897,1.0298,0.9836,117.0571,ESE
22/11/2025,16:39:10,bed to toilet,0.0000,0.0000,0.0000,-4.3322,-6.7088,-7.3492,0.9887,1.0573,1.0074,116.0484,ESE
22/11/2025,16:39:11,bed to toilet,0.0000,0.0000,0.0000,-0.1788,-4.5648,-7.6539,0.9873,1.0631,0.9803,115.7429,ESE
22/11/2025,16:39:12,bed to toilet,0.0000,0.0000,0.0000,-3.4793,1.4854,-4.3501,0.9720,1.0759,0.9827,115.8057,ESE
22/11/2025,16:39:13,bed to toilet,0.0000,0.0000,0.0000,1.3901,-7.0872,-5.9991,0.9868,1.0858,0.9744,120.1688,ESE
22/11/2025,16:39:14,bed to toilet,0.0000,0.0000,0.0000,-3.7921,4.6365,-4.8792,0.9779,1.0589,0.9588,117.9371,ESE
22/11/2025,16:39:15,bed to toilet,0.0000,0.0000,0.0000,0.4037,-0.5969,-5.4424,0.9709,1.0366,0.9373,116.8600,ESE
22/11/2025,16:39:16,bed to toilet,0.0000,0.0000,0.0000,1.1093,-5.7319,-4.1007,0.9797,1.0343,0.9176,117.2162,ESE
22/11/2025,16:39:17,bed to toilet,0.0000,0.0000,0.0000,-0.9381,6.1702,-3.8821,0.9921,1.0299,0.9194,117.7353,ESE
22/11/2025,16:39:18,bed to toilet,0.0000,0.0000,0.0000,-2.9038,-8.9601,-9.2104,0.9909,1.0257,0.9259,114.1800,ESE
22/11/2025,16:39:19,bed to toilet,0.2642,0.0000,0.0000,-12.7796,-17.6672,-27.8726,0.9858,1.0728,0.9119,125.2125,SE (ตอ.เฉียงใต้)
22/11/2025,16:39:20,bed to toilet,0.3523,0.0000,0.0000,1.7243,8.8565,0.7636,0.9844,1.0004,0.9240,113.9394,ESE
22/11/2025,16:39:21,bed to toilet,0.0000,0.0000,0.2532,-1.1985,-2.5013,-6.3387,0.9907,0.9537,0.9223,117.9286,ESE
22/11/2025,16:39:22,bed to toilet,0.0000,0.0000,0.0840,2.5322,0.8940,-5.5517,0.9922,0.9272,0.9288,115.9537,ESE
22/11/2025,16:39:23,bed to toilet,0.0000,0.0000,0.0000,2.3166,-10.2307,-8.7428,0.9988,0.9070,0.9335,120.1771,ESE
22/11/2025,16:39:24,bed to toilet,0.0000,0.0000,0.0000,-6.6801,-14.2628,-8.2000,0.9933,0.8919,0.9486,117.4730,ESE
22/11/2025,16:39:25,bed to toilet,0.0000,0.0000,0.0000,2.2036,5.3099,-6.4612,1.0070,0.8782,0.9525,113.1974,ESE
22/11/2025,16:39:26,bed to toilet,0.0000,0.0000,0.2304,4.5554,-2.0576,-10.8158,0.9923,0.8587,0.9621,113.1594,ESE
22/11/2025,16:39:27,bed to toilet,0.0000,0.0000,0.1229,-2.1976,-12.5815,-1.7218,0.9863,0.8856,0.9519,112.7733,ESE
