Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:41:13,bed to toilet,0.0000,0.0000,0.0000,3.9043,-12.1346,-5.3916,0.9766,1.0520,1.0135,115.8538,ESE
22/11/2025,16:41:14,bed to toilet,0.0000,0.0000,0.0000,5.1223,-8.5772,-5.1624,0.9777,1.0456,1.0200,115.6233,ESE
22/11/2025,16:41:15,bed to toilet,0.0000,0.0000,0.0000,6.4238,2.0642,0.1050,0.9571,1.0551,1.0056,113.9639,ESE
22/11/2025,16:41:16,bed to toilet,0.0000,0.0000,0.0000,1.5340,-11.5647,-8.0160,0.9749,1.0199,0.9851,120.7514,ESE
22/11/2025,16:41:17,bed to toilet,0.1360,0.0000,0.0000,-3.2191,-13.7011,3.0485,0.9639,1.0052,0.9701,117.8559,ESE
22/11/2025,16:41:18,bed to toilet,0.5137,0.0000,0.0000,11.7484,-7.0028,3.7834,0.9851,0.9733,0.9580,118.4407,ESE
22/11/2025,16:41:19,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
22/11/2025,16:41:20,bed to toilet,0.0000,0.0000,0.0000,-1.8363,-4.9640,1.0107,0.9719,0.9744,0.9415,115.3426,ESE
22/11/2025,16:41:21,bed to toilet,0.1420,0.0229,0.0000,-3.1013,-2.1566,3.3963,0.9766,0.9713,0.9359,115.8081,ESE
22/11/2025,16:41:22,bed to toilet,0.3370,0.2520,0.0000,-13.4747,-6.3340,2.3830,0.9770,0.9590,0.9461,116.0263,ESE
22/11/2025,16:41:23,bed to toilet,0.2035,0.1764,0.0000,-2.8636,-3.0594,3.0068,0.9735,0.9379,0.9487,116.0525,ESE
22/11/2025,16:41:24,bed to toilet,0.0000,0.0000,0.0000,-7.4536,-5.2831,-3.1666,0.9732,0.9047,0.9490,117.5229,ESE
22/11/2025,16:41:25,bed to toilet,0.0000,0.0000,0.0000,-6.0945,1.8417,-1.3222,0.9760,0.8978,0.9534,114.1590,ESE
22/11/2025,16:41:26,bed to toilet,0.3159,0.0000,0.0000,-6.5351,-14.1558,-11.7452,0.9797,0.8888,0.9483,121.6667,ESE
22/11/2025,16:41:27,bed to toilet,0.1137,0.0000,0.0000,-11.5447,6.9893,-4.7653,0.9737,0.8607,0.9658,115.4211,ESE
22/11/2025,16:41:28,bed to toilet,0.2030,0.0000,0.0000,-1.5412,-5.3456,-1.8587,0.9922,0.8554,0.9740,114.8512,ESE
22/11/2025,16:41:29,bed to toilet,0.0000,0.0000,0.0000,-6.1078,-4.0940,-9.2490,0.9810,0.8458,0.9747,113.5152,ESE
22/11/2025,16:41:30,bed to toilet,0.0000,0.0000,0.0000,-7.3632,-0.8482,-2.4441,0.9882,0.8539,0.9726,112.0643,ESE
