Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:26:19,bed to toilet,0.2719,0.2823,0.2833,-12.8957,2.2377,10.7096,0.9743,1.0537,0.9636,112.2800,ESE
22/11/2025,16:26:20,bed to toilet,0.0518,0.0605,0.0675,-14.3834,2.5998,3.2382,0.9714,1.0523,0.9635,112.7667,ESE
22/11/2025,16:26:21,bed to toilet,0.0000,0.0000,0.0000,-12.7076,20.9044,8.2693,0.9675,1.0371,0.9583,113.4556,ESE
22/11/2025,16:26:22,bed to toilet,0.0000,0.0000,0.0000,-11.2761,-3.7848,9.1952,0.9636,1.0109,0.9272,111.5205,ESE
22/11/2025,16:26:23,bed to toilet,0.0000,0.0000,0.0000,-22.6281,-5.8203,-13.7324,0.9598,1.0155,0.8922,113.1390,ESE
22/11/2025,16:26:24,bed to toilet,0.0000,0.0000,0.0000,-4.5555,4.1443,17.1638,0.9606,0.9285,0.9346,112.3857,ESE
22/11/2025,16:26:25,bed to toilet,0.2554,0.3045,0.0000,-21.6248,2.1115,-4.9962,0.9923,0.9192,0.9189,110.6385,ESE
22/11/2025,16:26:26,bed to toilet,0.1469,0.1476,0.0000,-10.6635,2.3710,-0.6309,0.9908,0.9128,0.9262,110.4600,ESE
22/11/2025,16:26:27,bed to toilet,0.0000,0.0000,0.0000,-17.0095,6.3894,5.3502,0.9805,0.9067,0.9297,111.6231,ESE
22/11/2025,16:26:28,bed to toilet,0.0000,0.0000,0.0000,-15.5024,21.0620,10.4510,0.9827,0.8567,0.9472,115.0909,ESE
