Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:44:15,bed to toilet,0.0000,0.0000,0.0000,-0.8154,-2.6308,-14.9986,0.9926,0.9858,0.9967,115.8850,ESE
22/11/2025,16:44:16,bed to toilet,0.0000,0.0000,0.0000,-2.7341,-0.0206,-14.9605,1.0035,0.9874,0.9940,115.2533,ESE
22/11/2025,16:44:17,bed to toilet,0.0000,0.0000,0.0000,-1.8955,16.9770,-5.4843,1.0169,0.9289,1.0150,115.5500,ESE
22/11/2025,16:44:18,bed to toilet,0.0000,0.0000,0.0000,6.7892,-2.5602,-12.6803,0.9849,0.8727,1.0037,107.2387,ESE
22/11/2025,16:44:19,bed to toilet,0.0000,0.0000,0.0000,-12.7200,4.6595,1.8239,0.9645,0.8559,0.9836,105.5000,ESE
22/11/2025,16:44:20,bed to toilet,0.0000,0.0000,0.0000,-0.3171,-0.2046,-11.2498,0.9824,0.8367,0.9855,109.5164,ESE
22/11/2025,16:44:21,bed to toilet,0.0000,0.0000,0.0000,-1.6098,-2.7404,-11.5491,0.9926,0.8222,0.9613,110.2414,ESE
22/11/2025,16:44:22,bed to toilet,0.0000,0.0000,0.0000,-7.9227,-1.7682,-10.1451,1.0032,0.8026,0.9313,105.7256,ESE
22/11/2025,16:44:23,bed to toilet,0.0000,0.0000,0.0000,9.4271,-2.9614,-5.8766,0.9900,0.8759,0.9612,107.4121,ESE
22/11/2025,16:44:24,bed to toilet,0.0000,0.0000,0.2021,-4.3605,7.8590,-2.3204,0.9911,0.8021,1.0005,110.9032,ESE
22/11/2025,16:44:25,bed to toilet,0.0000,0.0000,-0.2270,-1.5046,4.3075,-7.5071,0.9707,0.7652,1.0186,105.3892,ESE
22/11/2025,16:44:26,bed to toilet,0.0000,0.0000,0.3161,5.3216,-10.6672,-14.5719,0.9878,0.7436,1.0061,109.5114,ESE
22/11/2025,16:44:27,bed to toilet,0.0000,0.0000,0.0490,-3.0308,1.9516,-2.4687,0.9652,0.7249,1.0101,105.3853,ESE
22/11/2025,16:44:28,bed to toilet,0.0000,0.0000,0.0000,9.0022,-13.0350,-13.0869,0.9902,0.7341,1.0057,108.9225,ESE
22/11/2025,16:44:29,bed to toilet,0.0000,0.1495,0.1437,2.0746,-1.2170,-4.5236,0.9866,0.7456,1.0005,109.7486,ESE
22/11/2025,16:44:30,bed to toilet,0.0000,0.1859,0.3087,14.0737,-11.5764,-5.9496,0.9854,0.7180,1.0173,106.2868,ESE
22/11/2025,16:44:31,bed to toilet,0.0000,0.0000,0.1365,4.3008,-23.7866,-5.8642,1.0192,0.7944,0.9690,112.1892,ESE
22/11/2025,16:44:32,bed to toilet,0.0000,0.0000,0.2367,10.0652,-5.8919,-10.8310,1.0162,0.8371,0.9613,111.4000,ESE
