Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:31:33,bed to toilet,0.0000,0.0000,0.0000,-1.6811,0.4238,1.9486,1.0065,0.9690,1.0169,113.4154,ESE
22/11/2025,16:31:34,bed to toilet,0.0000,0.0000,0.0000,-0.9031,3.7709,2.2712,1.0040,0.9803,1.0169,113.8103,ESE
22/11/2025,16:31:35,bed to toilet,0.0000,0.0000,0.0000,-4.0806,18.8445,11.6934,1.0027,0.9206,1.0237,114.5657,ESE
22/11/2025,16:31:36,bed to toilet,0.0000,0.0000,0.0000,-3.7623,-17.1260,-10.7444,0.9925,0.9050,1.0071,113.4839,ESE
22/11/2025,16:31:37,bed to toilet,0.0000,0.0000,0.0000,1.7554,17.4739,14.3179,1.0184,0.8690,0.9608,113.7857,ESE
22/11/2025,16:31:38,bed to toilet,0.0000,0.0000,0.0000,-4.0795,-5.7648,2.1763,1.0139,0.9316,0.9260,110.4947,ESE
22/11/2025,16:31:39,bed to toilet,0.0000,0.0000,0.0000,-7.3790,-6.1233,-8.2035,1.0100,0.9174,0.9501,113.0757,ESE
22/11/2025,16:31:40,bed to toilet,0.0000,0.0000,0.0000,3.0769,6.8056,12.7820,1.0108,0.8738,0.9657,113.2278,ESE
22/11/2025,16:31:41,bed to toilet,0.0000,0.0000,0.0000,-3.9794,3.1003,2.4653,1.0054,0.8930,0.9487,110.8757,ESE
22/11/2025,16:31:42,bed to toilet,0.3168,0.0000,0.0000,-5.5157,-2.5608,-9.1274,0.9827,0.8590,0.9561,117.2154,ESE
22/11/2025,16:31:43,bed to toilet,0.0728,0.0000,0.0000,-4.7218,9.3439,7.5630,0.9955,0.8443,0.9682,112.3424,ESE
22/11/2025,16:31:44,bed to toilet,0.0000,0.0000,0.0000,-1.5257,-4.7837,-1.2535,1.0048,0.8532,0.9538,113.4216,ESE
22/11/2025,16:31:45,bed to toilet,0.0000,0.0000,0.0000,-5.7934,7.6536,1.5081,1.0105,0.8483,0.9544,112.3846,ESE
