Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
22/11/2025,16:37:54,bed to toilet,0.0000,0.0000,0.0000,4.1622,-8.7340,6.4441,1.0129,0.9705,0.9696,114.8037,ESE
22/11/2025,16:37:55,bed to toilet,0.0000,0.0000,0.0000,3.0229,-0.4100,3.9107,1.0105,0.9734,0.9766,114.8182,ESE
22/11/2025,16:37:56,bed to toilet,0.0000,0.0000,0.0000,2.5453,0.2165,10.8003,0.9870,0.9662,0.9691,115.0000,ESE
22/11/2025,16:37:57,bed to toilet,0.0000,0.0000,0.0000,-5.2522,1.4027,-0.1504,1.0412,0.9081,0.9677,120.9314,ESE
22/11/2025,16:37:58,bed to toilet,0.0000,0.0000,0.0000,-10.1952,6.9840,4.8865,1.0222,0.9134,0.9563,116.8179,ESE
22/11/2025,16:37:59,bed to toilet,0.0000,0.0000,0.1924,7.5027,-3.6151,27.7936,1.0184,0.9149,0.9381,117.8450,ESE
22/11/2025,16:38:00,bed to toilet,0.3993,0.0000,0.2850,10.9402,-14.2600,16.6900,1.0211,0.9147,0.9203,120.6548,ESE
22/11/2025,16:38:01,bed to toilet,0.1541,0.0000,0.0534,-5.0337,0.1313,13.7215,1.0128,0.9134,0.9057,114.8469,ESE
22/11/2025,16:38:02,bed to toilet,0.0000,0.0716,0.0000,5.3801,3.8828,27.8093,1.0145,0.9036,0.9273,114.9486,ESE
22/11/2025,16:38:03,bed to toilet,0.3373,0.2945,0.0000,-2.9610,0.8648,25.5657,0.9828,0.8357,0.9353,124.6684,SE (ตอ.เฉียงใต้)
22/11/2025,16:38:04,bed to toilet,0.0000,0.0491,0.0000,2.2947,1.9345,23.1008,0.9894,0.8220,0.9508,119.7167,ESE
22/11/2025,16:38:05,bed to toilet,0.1963,0.0000,0.0000,1.1459,-2.8718,17.6583,1.0027,0.8560,0.9249,116.6914,ESE
22/11/2025,16:38:06,bed to toilet,0.1268,0.0000,0.0000,-0.9704,0.3608,17.2413,1.0099,0.7987,0.9405,118.9146,ESE
22/11/2025,16:38:07,bed to toilet,0.0000,0.0000,0.0000,1.6875,4.0271,17.0395,1.0232,0.7826,0.9503,117.6914,ESE
22/11/2025,16:38:08,bed to toilet,0.0000,0.0000,0.0000,-2.4826,8.2535,24.2977,1.0056,0.7571,0.9667,117.0778,ESE
22/11/2025,16:38:09,bed to toilet,0.0000,0.0000,0.0000,7.4076,-10.2361,16.2902,1.0185,0.7626,0.9694,114.4595,ESE
22/11/2025,16:38:10,bed to toilet,0.0000,0.0000,0.0000,0.9287,-9.0517,15.4075,1.0082,0.8003,0.9421,113.8281,ESE
