Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:34:18,bed to toilet,0.0000,0.0000,0.0000,0.7262,-6.9836,0.1495,0.9853,1.0276,1.0039,114.5208,ESE
24/11/2025,19:34:19,bed to toilet,0.0000,0.0000,0.0000,2.3253,1.9410,-0.7970,0.9857,1.0327,1.0147,114.7424,ESE
24/11/2025,19:34:20,bed to toilet,0.0000,0.0000,0.0000,2.9410,9.8782,2.8719,0.9824,0.9915,0.9844,111.5229,ESE
24/11/2025,19:34:21,bed to toilet,0.0000,0.0000,0.0000,-12.2700,-1.7783,-2.6390,0.9639,0.9793,0.9928,116.0964,ESE
24/11/2025,19:34:22,bed to toilet,0.0000,0.0000,0.0000,-17.2289,-17.3274,-11.0988,0.3260,0.9865,0.9688,115.5667,ESE
24/11/2025,19:34:23,bed to toilet,-0.1099,0.2153,-0.1514,1.7376,-4.5101,9.0348,0.8210,0.9115,0.9615,112.0613,ESE
24/11/2025,19:34:24,bed to toilet,0.2940,0.2542,-0.2992,-4.4030,-11.5119,-5.6894,0.9634,0.9437,0.9598,115.5388,ESE
24/11/2025,19:34:25,bed to toilet,0.3129,0.2542,-0.3531,-1.7490,7.5549,3.9931,0.9768,0.9627,0.9363,117.0316,ESE
24/11/2025,19:34:26,bed to toilet,0.2745,0.1906,-0.2737,14.2092,-4.1180,6.6383,0.9678,0.8493,0.9598,110.1550,ESE
24/11/2025,19:34:27,bed to toilet,0.0917,0.0000,0.0000,-1.5312,9.2355,-1.8782,0.9690,0.8873,0.9589,114.1237,ESE
24/11/2025,19:34:28,bed to toilet,0.2518,0.0000,0.0000,13.7330,-11.7406,-0.1517,0.9749,0.9026,0.9587,114.2359,ESE
24/11/2025,19:34:29,bed to toilet,0.0000,0.0000,0.0000,4.6954,7.8098,-9.6382,0.9714,0.9311,0.9492,111.6150,ESE
