Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:59:21,bed to toilet,0.0000,0.0000,0.0000,-0.1614,-9.4671,-0.0483,0.9873,0.9628,0.9816,114.4158,ESE
24/11/2025,19:59:22,bed to toilet,0.0000,0.0000,0.0000,0.9709,-8.4259,-0.8081,0.9830,1.0182,0.9848,115.3788,ESE
24/11/2025,19:59:23,bed to toilet,0.0000,0.0000,0.0000,-6.2918,4.5802,4.3619,0.9825,1.0353,0.9848,119.0471,ESE
24/11/2025,19:59:24,bed to toilet,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,
24/11/2025,19:59:25,bed to toilet,0.0151,0.1883,0.0000,1.1071,-0.2099,4.2605,0.9807,0.9182,0.9699,114.5243,ESE
24/11/2025,19:59:26,bed to toilet,-0.1063,0.4920,0.3447,0.1707,-2.5589,-12.1926,0.9974,0.9200,0.9218,110.5125,ESE
24/11/2025,19:59:27,bed to toilet,-0.3187,-0.1764,0.3586,-2.5554,18.6711,7.2074,0.9969,0.8719,0.9623,114.4163,ESE
24/11/2025,19:59:28,bed to toilet,-0.1244,-0.1230,0.1305,-1.0707,-1.4673,2.3141,0.9879,0.8927,0.9375,108.0537,ESE
24/11/2025,19:59:29,bed to toilet,0.0000,0.0000,0.0000,-1.5616,-0.2387,-6.4881,0.9952,0.8292,0.9496,116.4973,ESE
24/11/2025,19:59:30,bed to toilet,0.0000,0.0000,0.0000,-0.7329,6.5511,6.7136,0.9854,0.8585,0.9545,108.1147,ESE
24/11/2025,19:59:31,bed to toilet,0.0000,0.0000,0.0000,3.3145,-11.6409,-3.0324,0.9812,0.7846,0.9932,119.8737,ESE
24/11/2025,19:59:32,bed to toilet,0.0000,0.0000,0.0000,5.6941,-4.7612,0.6687,0.9834,0.9020,0.9471,110.1297,ESE
24/11/2025,19:59:33,bed to toilet,0.0000,0.0000,0.0000,2.1013,-7.7854,-2.9974,0.9732,0.9365,0.9459,112.3433,ESE
