Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,20:08:10,bed to toilet,0.0000,0.0000,0.0000,5.2764,-27.6829,0.5132,0.9889,1.0197,1.0192,114.4188,ESE
24/11/2025,20:08:11,bed to toilet,0.0000,0.0000,0.0000,2.6250,-27.2209,0.1911,0.9936,1.0266,1.0233,114.5091,ESE
24/11/2025,20:08:12,bed to toilet,0.0000,0.0000,0.0000,2.4451,-25.2765,0.3825,0.9889,1.0184,1.0195,115.6385,ESE
24/11/2025,20:08:13,bed to toilet,0.0000,0.0000,0.0000,5.1419,-22.0521,-0.7085,0.9927,0.9863,1.0189,110.7429,ESE
24/11/2025,20:08:14,bed to toilet,0.0000,0.0000,0.0000,2.1806,-12.6149,15.2134,0.9879,0.9247,1.0086,118.8529,ESE
24/11/2025,20:08:15,bed to toilet,0.0000,0.0000,0.0000,-4.2395,-24.4713,-4.4009,1.0202,0.9589,0.9428,111.9769,ESE
24/11/2025,20:08:16,bed to toilet,0.0000,0.0294,-0.2188,-5.4759,-54.0346,-11.5594,1.0026,0.9750,0.9574,110.6824,ESE
24/11/2025,20:08:17,bed to toilet,0.0000,-0.2640,0.2664,8.5791,-32.3218,22.1743,0.9520,0.9643,0.9648,118.0895,ESE
24/11/2025,20:08:18,bed to toilet,0.0000,0.0429,0.0063,3.5015,-8.0387,12.5493,1.0005,0.8937,0.9619,116.4071,ESE
24/11/2025,20:08:19,bed to toilet,0.0000,0.4506,-0.2648,-5.6910,-19.5580,10.2294,0.9948,0.8474,0.9837,112.2361,ESE
24/11/2025,20:08:20,bed to toilet,0.0926,0.1858,-0.0132,6.0541,-21.3715,-26.5725,1.0257,0.7440,1.0547,110.5842,ESE
24/11/2025,20:08:21,bed to toilet,0.3488,0.5929,-0.3239,3.7460,-21.6028,13.6395,1.0131,0.8336,0.9824,110.4214,ESE
