Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:47:15,bed to toilet,0.0000,0.0000,0.0000,0.8061,16.7010,-0.3666,0.9889,1.0035,0.9786,114.6545,ESE
24/11/2025,19:47:16,bed to toilet,0.0000,0.0000,0.0000,0.3027,14.8881,-0.4459,0.9896,0.9905,0.9803,114.5600,ESE
24/11/2025,19:47:17,bed to toilet,0.0000,0.0000,0.0000,0.6163,13.8617,-0.0328,0.9972,0.9902,0.9777,114.8812,ESE
24/11/2025,19:47:18,bed to toilet,0.0000,0.0000,0.0000,2.3951,21.2523,4.4211,1.0068,0.9644,0.9794,113.4387,ESE
24/11/2025,19:47:19,bed to toilet,0.0000,0.0000,0.0000,-5.1922,25.5308,0.7187,0.9865,0.9402,0.9614,120.9879,ESE
24/11/2025,19:47:20,bed to toilet,0.0000,0.1057,0.0000,-1.0836,7.2961,-3.8245,0.9954,0.9264,0.9417,112.1667,ESE
24/11/2025,19:47:21,bed to toilet,0.0000,0.1424,0.0000,0.8605,-4.4918,-1.6345,1.0053,0.9108,0.9079,114.5500,ESE
24/11/2025,19:47:22,bed to toilet,0.0000,0.0000,0.0000,1.1652,29.2410,0.6063,0.9959,0.9811,0.9216,117.2486,ESE
24/11/2025,19:47:23,bed to toilet,0.0000,0.0000,0.0000,4.0150,-0.7441,1.9907,0.9909,0.9279,0.9170,113.6947,ESE
24/11/2025,19:47:24,bed to toilet,0.0000,0.0000,0.0000,-17.7107,63.2970,-4.6978,0.9963,0.9308,0.8964,113.0833,ESE
24/11/2025,19:47:25,bed to toilet,0.2467,0.0000,0.0000,-0.2847,29.0904,0.8408,1.0091,0.8576,0.9268,113.6966,ESE
24/11/2025,19:47:26,bed to toilet,0.1032,0.0000,0.0000,2.3689,7.3953,-0.9977,1.0068,0.7808,0.9519,112.0024,ESE
24/11/2025,19:47:27,bed to toilet,0.0000,0.0000,0.0000,2.0313,10.6239,-3.2317,1.0151,0.8283,0.9423,115.8333,ESE
24/11/2025,19:47:28,bed to toilet,0.0000,0.0000,0.0000,1.5475,14.2004,1.5269,0.9902,0.8910,0.9261,112.4818,ESE
