Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:51:28,bed to toilet,0.0000,0.0000,0.0000,2.9201,8.0390,2.5429,1.0129,1.0145,0.9888,113.2909,ESE
24/11/2025,19:51:29,bed to toilet,0.0000,0.0000,0.0000,-1.3567,0.8957,0.4406,1.0114,1.0162,0.9871,114.2324,ESE
24/11/2025,19:51:30,bed to toilet,0.0000,0.0000,0.0000,2.6800,6.1644,-1.8744,1.0114,1.0170,0.9804,112.2345,ESE
24/11/2025,19:51:31,bed to toilet,0.0000,0.0000,0.0000,1.2508,26.3972,6.3960,1.0202,0.8759,1.0051,110.5333,ESE
24/11/2025,19:51:32,bed to toilet,0.0000,0.0000,0.0000,-4.0240,4.1854,-1.9322,0.9880,0.9208,0.9683,108.9818,ESE
24/11/2025,19:51:33,bed to toilet,0.0000,0.0000,0.0000,0.5756,-0.1298,0.9905,1.0230,0.8951,0.9267,106.9342,ESE
24/11/2025,19:51:34,bed to toilet,0.0000,0.1751,0.0000,2.1756,-0.1004,3.4780,1.0171,0.8477,0.9607,111.1900,ESE
24/11/2025,19:51:35,bed to toilet,0.0000,-0.0838,0.0000,3.9147,17.0421,7.8884,1.0244,0.8454,0.9469,112.7595,ESE
24/11/2025,19:51:36,bed to toilet,0.0000,0.1191,0.1080,-5.0740,3.9887,-8.4221,1.0186,0.8237,0.9726,107.5028,ESE
24/11/2025,19:51:37,bed to toilet,0.0000,0.2265,0.2651,8.2670,-25.8165,3.6508,1.0078,0.8192,0.9880,107.8688,ESE
24/11/2025,19:51:38,bed to toilet,0.0000,0.0000,0.0000,10.9017,25.7464,-0.3841,1.0154,0.9276,0.9417,104.2214,ESE
24/11/2025,19:51:39,bed to toilet,0.0000,0.0000,0.0000,15.4122,-32.7662,34.8204,1.0114,0.9307,0.9385,108.6200,ESE
