Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:49:21,bed to toilet,0.0000,0.0000,0.0000,0.7119,-7.5029,-1.1584,0.9888,1.0165,1.0156,115.5733,ESE
24/11/2025,19:49:22,bed to toilet,0.0000,0.0000,0.0000,-0.0144,2.8301,0.5935,0.9888,1.0221,1.0199,115.5000,ESE
24/11/2025,19:49:23,bed to toilet,0.0000,0.0000,0.0000,-0.1678,-0.1380,-0.7593,0.9888,1.0130,1.0156,114.8778,ESE
24/11/2025,19:49:24,bed to toilet,0.0000,0.0000,0.0000,-3.5837,9.2662,-1.6448,0.9917,0.9991,1.0138,116.2651,ESE
24/11/2025,19:49:25,bed to toilet,0.0000,0.0888,0.0000,2.4172,-9.3998,1.1936,0.9900,0.9221,0.9797,107.4021,ESE
24/11/2025,19:49:26,bed to toilet,0.0000,0.3371,0.0000,6.9893,2.7524,-0.0291,0.9894,0.9751,0.9384,114.1429,ESE
24/11/2025,19:49:27,bed to toilet,0.0000,0.2017,0.0000,-2.0631,-0.3760,2.3947,0.9835,0.9692,0.9459,108.6093,ESE
24/11/2025,19:49:28,bed to toilet,0.0000,0.4588,0.0000,-0.1625,-0.0297,0.2647,0.9888,0.9312,0.9430,106.1375,ESE
24/11/2025,19:49:29,bed to toilet,0.0000,0.1788,0.0000,0.8162,5.8421,5.6702,1.0091,0.8207,0.9949,102.9351,ESE
24/11/2025,19:49:30,bed to toilet,0.1158,0.0938,0.0000,-3.7381,3.6084,-1.4287,0.9929,0.8530,0.9741,113.9789,ESE
24/11/2025,19:49:31,bed to toilet,0.1778,0.0000,0.0000,4.9326,-7.8527,2.6696,0.9936,0.9091,0.9631,112.1788,ESE
