Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,20:11:05,bed to toilet,0.0000,0.0000,0.0000,-0.6579,-4.4201,0.5342,0.9778,1.0408,1.0152,116.1600,ESE
24/11/2025,20:11:06,bed to toilet,0.0000,0.0000,0.0000,-0.2477,-7.8343,0.2532,0.9882,1.0183,1.0083,115.1161,ESE
24/11/2025,20:11:07,bed to toilet,0.0000,0.0000,0.0000,-0.0923,-13.8268,1.0948,0.9878,1.0176,1.0051,115.9733,ESE
24/11/2025,20:11:08,bed to toilet,0.0000,0.0000,0.0000,0.9135,-9.5565,-0.4294,0.9935,0.9985,0.9973,115.0559,ESE
24/11/2025,20:11:09,bed to toilet,0.0000,0.0000,0.0000,3.5302,-11.9410,0.9531,0.9835,0.9684,0.9996,110.9800,ESE
24/11/2025,20:11:10,bed to toilet,0.0000,0.2040,0.0000,-17.2668,-4.5579,-0.1145,0.9611,0.9635,0.9975,121.2500,ESE
24/11/2025,20:11:11,bed to toilet,0.0000,0.0444,0.0000,4.2159,27.2007,18.3978,0.9750,0.8816,0.9803,117.6550,ESE
24/11/2025,20:11:12,bed to toilet,-0.0896,0.4015,-0.2514,-3.7884,-15.9330,-4.5532,0.9718,0.9067,0.9537,110.8378,ESE
24/11/2025,20:11:13,bed to toilet,-0.3442,0.2767,0.3392,-1.8087,-37.7972,9.7011,0.9849,0.8424,0.9642,115.3641,ESE
24/11/2025,20:11:14,bed to toilet,-0.2713,0.2970,0.3392,3.2825,-3.8372,5.4484,1.0108,0.8349,0.9496,116.3425,ESE
24/11/2025,20:11:15,bed to toilet,-0.2103,0.4062,0.2934,1.0029,-31.3585,6.4220,1.0135,0.8233,0.9590,111.4541,ESE
24/11/2025,20:11:16,bed to toilet,0.3561,0.0000,0.0000,-0.3981,-26.2285,-6.4859,0.9901,0.8906,0.9410,115.4632,ESE
24/11/2025,20:11:17,bed to toilet,0.0000,0.0000,0.0000,1.0057,-15.5274,0.4868,0.9850,0.9563,0.9434,114.5559,ESE
