Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,20:06:02,bed to toilet,0.0000,0.0000,0.0000,-1.3127,-8.2760,0.2246,1.0112,0.9970,1.0041,114.9767,ESE
24/11/2025,20:06:03,bed to toilet,0.0000,0.0000,0.0000,-1.8799,-2.7388,0.2746,1.0112,1.0130,0.9911,114.8167,ESE
24/11/2025,20:06:04,bed to toilet,0.0000,0.0000,0.0000,-1.0799,-3.2309,0.9987,1.0112,1.0092,1.0027,115.5176,ESE
24/11/2025,20:06:05,bed to toilet,0.0000,0.0000,0.0000,-2.1265,-7.0988,3.2838,0.9923,0.9815,1.0159,112.2969,ESE
24/11/2025,20:06:06,bed to toilet,0.0000,0.2673,0.0000,-8.1530,4.3277,4.6677,0.9896,0.8996,0.9826,113.1579,ESE
24/11/2025,20:06:07,bed to toilet,0.0000,0.4029,-0.0409,2.5609,-1.1129,0.0728,1.0228,0.9285,0.9447,114.7243,ESE
24/11/2025,20:06:08,bed to toilet,0.2968,0.4696,-0.5377,-0.1564,-1.3933,0.0524,0.9862,0.9016,0.9642,111.7500,ESE
24/11/2025,20:06:09,bed to toilet,0.1287,0.1854,-0.2701,-3.4641,-12.7150,23.6824,0.9725,0.8780,0.9697,113.5931,ESE
24/11/2025,20:06:10,bed to toilet,0.0000,0.0000,0.0000,-47.8100,-20.2115,-65.5638,0.6817,0.9137,0.9675,108.8778,ESE
24/11/2025,20:06:11,bed to toilet,0.0000,0.1869,0.0000,-1.1649,-4.9212,5.4449,1.0249,0.8393,0.9643,112.3106,ESE
24/11/2025,20:06:12,bed to toilet,0.2771,0.2725,0.0000,0.5692,-8.0639,-3.4833,0.9930,0.9052,0.9559,117.1585,ESE
24/11/2025,20:06:13,bed to toilet,0.0481,0.0419,0.0000,-0.3507,-9.4451,0.8832,0.9849,0.9383,0.9532,113.1923,ESE
