Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:40:58,bed to toilet,0.0000,0.0000,0.0000,-3.6456,1.0164,22.6908,0.9833,1.0130,1.0154,115.4500,ESE
24/11/2025,19:40:59,bed to toilet,0.0000,0.0000,0.0000,-1.9639,0.8610,10.2489,0.9889,1.0032,1.0088,115.3500,ESE
24/11/2025,19:41:00,bed to toilet,0.0000,0.0000,0.0000,0.3056,-1.6036,7.0790,0.9882,0.9858,1.0000,115.6000,ESE
24/11/2025,19:41:01,bed to toilet,0.0000,0.0000,0.0000,2.8511,12.7857,2.5899,0.9837,0.9581,0.9842,112.0250,ESE
24/11/2025,19:41:02,bed to toilet,0.0000,0.0000,0.0000,-3.8653,16.7170,10.4241,0.9842,0.8797,0.9769,113.3605,ESE
24/11/2025,19:41:03,bed to toilet,0.0000,0.0000,0.0000,-4.0933,-16.1232,1.3154,0.9947,0.8681,0.9429,103.0947,ESE
24/11/2025,19:41:04,bed to toilet,0.0000,0.1574,0.0000,-3.7001,4.5126,-1.2783,1.0092,0.9009,0.9183,111.1257,ESE
24/11/2025,19:41:05,bed to toilet,0.0000,0.2295,0.0000,0.2507,9.6066,6.0739,1.0017,0.9221,0.9534,108.1125,ESE
24/11/2025,19:41:06,bed to toilet,0.2828,0.1632,0.2122,2.4177,14.5655,5.5696,0.9951,0.8600,0.9366,110.0439,ESE
24/11/2025,19:41:07,bed to toilet,0.2828,0.2574,0.2900,7.6011,-5.4555,4.4731,0.9709,0.9415,0.9270,112.5125,ESE
24/11/2025,19:41:08,bed to toilet,0.0000,0.1339,0.0118,-4.3036,3.8004,1.4695,0.9948,0.8754,0.9457,114.6633,ESE
24/11/2025,19:41:09,bed to toilet,0.0000,0.1868,0.0000,-3.5160,1.2084,4.0563,0.9849,0.8377,0.9577,115.5182,ESE
24/11/2025,19:41:10,bed to toilet,0.0000,0.0000,0.0000,4.0605,0.8592,1.5685,0.9794,0.8857,0.9442,112.6057,ESE
