Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:46:35,bed to toilet,0.0000,0.0000,0.0000,3.8646,-13.1556,-0.7976,0.9839,1.0506,1.0012,114.5923,ESE
24/11/2025,19:46:36,bed to toilet,0.0000,0.0000,0.0000,0.2950,3.4203,0.0236,0.9833,1.0493,1.0110,114.4429,ESE
24/11/2025,19:46:37,bed to toilet,0.0000,0.0000,0.0000,1.6091,-2.4921,1.2894,0.9890,1.0268,1.0060,114.1348,ESE
24/11/2025,19:46:38,bed to toilet,0.0000,0.0000,0.0000,2.5503,0.7200,-4.7054,0.3956,1.0247,0.9846,114.9400,ESE
24/11/2025,19:46:39,bed to toilet,0.0041,0.0336,0.0287,0.1851,-6.4604,-2.7313,0.8905,0.9985,1.0025,112.4459,ESE
24/11/2025,19:46:40,bed to toilet,-0.0862,0.2305,0.2652,0.1986,8.2138,-9.1727,0.9941,0.9239,0.9692,105.5655,ESE
24/11/2025,19:46:41,bed to toilet,-0.2342,-0.2285,0.2373,1.7699,-2.7798,17.3385,1.0049,0.9207,0.9308,112.2711,ESE
24/11/2025,19:46:42,bed to toilet,0.0640,-0.1563,0.0000,-3.0516,7.5385,-7.9864,0.9872,0.9609,0.9381,112.1619,ESE
24/11/2025,19:46:43,bed to toilet,0.2305,-0.2558,0.0000,2.0194,-16.7920,2.0207,0.9921,0.8978,0.9415,110.8829,ESE
24/11/2025,19:46:44,bed to toilet,0.0000,0.0000,0.0000,1.3672,15.2847,2.9786,1.0055,0.8649,0.9466,115.7083,ESE
24/11/2025,19:46:45,bed to toilet,0.0000,0.0000,0.0000,0.9307,-18.1810,-0.7212,1.0164,0.8345,0.9725,110.7351,ESE
24/11/2025,19:46:46,bed to toilet,0.0000,0.0000,0.0000,7.6310,-13.9466,-0.9090,1.0217,0.8086,0.9756,110.4028,ESE
24/11/2025,19:46:47,bed to toilet,0.0000,0.0000,0.0000,2.7572,-13.3821,-2.5238,0.9749,0.9231,0.9475,108.8692,ESE
24/11/2025,19:46:48,bed to toilet,0.0000,0.0000,0.0000,3.9762,17.1639,2.7484,0.9742,0.9553,0.9505,113.7565,ESE
