Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:56:15,bed to toilet,0.0000,0.0000,0.0000,-3.8069,0.5687,-18.9264,0.9956,0.9868,0.9846,115.1000,ESE
24/11/2025,19:56:16,bed to toilet,0.0000,0.0000,0.0000,-4.1315,0.7249,-19.0210,0.9991,0.9852,0.9846,115.6250,ESE
24/11/2025,19:56:17,bed to toilet,0.0000,0.0000,0.0000,-7.1278,3.3382,-6.5461,1.0054,0.9842,0.9780,115.8114,ESE
24/11/2025,19:56:18,bed to toilet,0.0000,0.0000,0.0000,-2.5929,1.0338,-7.7330,1.0111,1.0015,0.9786,126.3056,SE (ตอ.เฉียงใต้)
24/11/2025,19:56:19,bed to toilet,-0.2171,0.0000,0.0000,-13.4769,4.0230,-26.1045,0.9528,0.8986,0.9900,111.2405,ESE
24/11/2025,19:56:20,bed to toilet,-0.1322,0.0000,0.0000,-31.0485,1.5858,-1.0160,0.9784,0.8531,0.9709,122.8676,ESE
24/11/2025,19:56:21,bed to toilet,0.0000,-0.2115,-0.2284,-15.7281,9.4474,-20.4723,1.0206,0.9149,0.9077,108.7706,ESE
24/11/2025,19:56:22,bed to toilet,0.0000,-0.0885,-0.0796,-28.3833,-4.7439,-1.0991,1.0256,0.8532,0.9641,115.0179,ESE
24/11/2025,19:56:23,bed to toilet,0.0000,0.2396,0.0000,-6.6383,-2.2497,-15.0514,0.9781,0.7923,0.9725,106.7081,ESE
24/11/2025,19:56:24,bed to toilet,0.2212,-0.1457,0.0000,-35.0408,-8.4530,-3.8917,0.9872,0.8750,0.9438,117.6219,ESE
24/11/2025,19:56:25,bed to toilet,0.0000,-0.0229,0.0000,-10.8634,39.1443,-24.0129,1.0151,0.8169,0.9636,117.2818,ESE
24/11/2025,19:56:26,bed to toilet,0.0000,0.0000,0.0000,-18.4357,-6.2325,-6.9860,0.9656,0.8040,0.9718,112.8449,ESE
24/11/2025,19:56:27,bed to toilet,0.0000,0.0000,0.0000,-14.7530,-10.3652,-16.5998,0.9705,0.9377,0.9401,112.8816,ESE
