Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:48:44,bed to toilet,0.0000,0.0000,0.0000,1.2977,2.7919,-0.5903,1.0050,1.0183,0.9966,114.3500,ESE
24/11/2025,19:48:45,bed to toilet,0.0000,0.0000,0.0000,-0.9180,1.2875,-1.2594,0.9997,1.0243,0.9995,114.5303,ESE
24/11/2025,19:48:46,bed to toilet,0.0000,0.0000,0.0000,-0.1478,5.3215,2.1969,1.0112,1.0113,1.0033,114.2036,ESE
24/11/2025,19:48:47,bed to toilet,0.1951,0.0000,0.0000,-0.9794,6.6280,-2.2434,0.9802,0.9581,1.0045,119.8500,ESE
24/11/2025,19:48:48,bed to toilet,0.2851,0.2394,0.0000,1.4768,-3.9541,-6.4337,1.0112,0.8842,0.9577,106.8775,ESE
24/11/2025,19:48:49,bed to toilet,0.2444,0.2294,0.0000,-2.5001,4.7794,6.1522,1.0238,0.8985,0.9271,115.0771,ESE
24/11/2025,19:48:50,bed to toilet,0.0659,0.1647,0.0000,-0.5027,15.0149,-0.1710,1.0269,0.9115,0.9427,112.0212,ESE
24/11/2025,19:48:51,bed to toilet,0.2719,0.3538,-0.0899,3.3382,-18.7423,-5.2191,1.0158,0.8013,0.9617,110.1077,ESE
24/11/2025,19:48:52,bed to toilet,0.2719,0.2792,0.1924,-3.3323,28.6096,-1.4206,1.0367,0.8222,0.9655,114.5878,ESE
24/11/2025,19:48:53,bed to toilet,0.2667,0.3215,0.2998,4.1234,-58.3536,1.9810,1.0192,0.7949,0.9927,109.5412,ESE
24/11/2025,19:48:54,bed to toilet,0.0000,0.0201,0.0375,6.1253,-0.8021,-1.1004,1.0211,0.8479,0.9605,109.1937,ESE
24/11/2025,19:48:55,bed to toilet,0.0000,0.0000,0.0000,4.1585,-23.0409,21.0659,1.0112,0.8640,0.9616,114.7667,ESE
