Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,20:03:07,bed to toilet,0.0000,0.0000,0.0000,0.1751,-6.3421,2.7383,0.9890,1.0630,1.0154,115.6867,ESE
24/11/2025,20:03:08,bed to toilet,0.0000,0.0000,0.0000,0.6383,-6.1038,0.9873,0.9923,1.0858,1.0079,116.2909,ESE
24/11/2025,20:03:09,bed to toilet,0.0000,0.0000,0.0000,-1.9111,1.0810,0.5273,0.9867,1.0629,1.0149,114.9529,ESE
24/11/2025,20:03:10,bed to toilet,0.0000,0.0000,0.0000,-3.9412,-0.8348,6.5358,0.9890,1.0521,1.0212,113.3375,ESE
24/11/2025,20:03:11,bed to toilet,0.0000,0.0000,0.0000,2.9010,-6.6875,1.5461,0.9861,1.0524,1.0015,115.9082,ESE
24/11/2025,20:03:12,bed to toilet,0.0000,0.0000,0.0000,-8.4223,7.4824,0.3763,0.9662,1.0182,0.9822,112.7974,ESE
24/11/2025,20:03:13,bed to toilet,0.0000,0.1516,0.0000,5.6065,-7.5058,0.5142,0.9907,0.9683,0.9499,111.9231,ESE
24/11/2025,20:03:14,bed to toilet,0.0000,-0.0925,0.0000,-8.5484,20.6080,4.6874,0.9915,0.9837,0.9373,113.5400,ESE
24/11/2025,20:03:15,bed to toilet,0.0000,0.3279,0.0000,2.8003,-19.2357,-4.9724,0.9850,0.9722,0.9605,110.9136,ESE
24/11/2025,20:03:16,bed to toilet,0.0000,0.3693,0.0000,-0.5121,-4.8665,13.6751,1.0065,0.9216,0.9475,117.5974,ESE
24/11/2025,20:03:17,bed to toilet,0.0000,0.2270,0.0000,-1.2040,6.9037,-3.2553,0.9727,0.9857,0.9464,108.3378,ESE
24/11/2025,20:03:18,bed to toilet,0.4805,0.0397,0.2601,-1.4370,-0.1695,-4.9425,0.9983,0.8299,0.9818,119.9788,ESE
24/11/2025,20:03:19,bed to toilet,0.5115,0.2875,0.2512,2.8167,-12.8622,-8.1469,0.9823,0.8926,0.9707,105.5049,ESE
24/11/2025,20:03:20,bed to toilet,0.0000,0.0000,0.0000,1.7952,-14.8249,8.4538,0.9752,0.9087,0.9657,112.3743,ESE
