Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:47:53,bed to toilet,0.0000,0.0000,0.0000,-0.0416,-1.7130,3.2143,1.0230,0.9655,1.0159,113.3444,ESE
24/11/2025,19:47:54,bed to toilet,0.2902,0.0000,0.0000,-1.5662,-7.3732,3.1503,1.0219,1.0560,1.0397,116.8929,ESE
24/11/2025,19:47:55,bed to toilet,0.0329,0.0000,0.0000,0.9705,4.9200,-2.4164,1.0318,1.0423,1.0216,113.9949,ESE
24/11/2025,19:47:56,bed to toilet,0.0000,0.0000,0.0000,-1.3718,10.0339,-0.2296,1.0279,1.0395,1.0195,113.2375,ESE
24/11/2025,19:47:57,bed to toilet,0.1553,0.0000,0.0000,0.4488,27.6128,8.9099,0.9996,0.9793,1.0228,116.7375,ESE
24/11/2025,19:47:58,bed to toilet,0.1339,0.0424,0.0000,-0.8245,-14.9515,-6.6182,1.0194,0.9301,0.9919,112.8537,ESE
24/11/2025,19:47:59,bed to toilet,0.0000,0.3129,0.0000,-1.3823,-9.8628,13.2715,1.0282,0.9966,0.9496,114.7125,ESE
24/11/2025,19:48:00,bed to toilet,0.0000,-0.1102,0.0000,-8.2547,13.9654,5.0783,1.0257,1.0556,0.9845,116.7349,ESE
24/11/2025,19:48:01,bed to toilet,0.0000,-0.0602,0.0000,4.8113,10.6931,0.9439,1.0424,0.9289,0.9603,112.0895,ESE
24/11/2025,19:48:02,bed to toilet,0.1992,-0.3031,0.2172,-6.6786,-2.0020,-3.7350,1.0536,0.8108,1.0104,113.9184,ESE
24/11/2025,19:48:03,bed to toilet,0.2297,-0.2021,0.1855,-3.1524,-2.4928,7.5257,1.0474,0.8069,1.0219,113.4524,ESE
24/11/2025,19:48:04,bed to toilet,0.3609,0.0000,0.0000,-1.5750,3.8106,-3.5640,1.0415,0.8965,0.9774,113.5711,ESE
24/11/2025,19:48:05,bed to toilet,0.0000,0.0000,0.0000,4.9633,0.2559,-2.2270,1.0323,0.8826,0.9801,113.2062,ESE
