Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:50:52,walk,0.1497,0.0000,0.0000,-18.5919,-6.2780,0.1330,1.0214,0.9594,0.9864,114.2194,ESE
24/11/2025,19:50:53,walk,0.0000,0.0000,0.0000,-20.8543,3.5694,1.1206,1.0150,0.9798,1.0173,114.4000,ESE
24/11/2025,19:50:54,walk,0.0000,0.0000,0.0000,-13.3145,3.6875,1.3303,0.8715,0.9748,1.0158,113.5159,ESE
24/11/2025,19:50:55,walk,0.0000,0.0988,-0.1233,-8.0384,24.4111,10.0120,0.9856,0.8729,1.0139,116.4393,ESE
24/11/2025,19:50:56,walk,0.0000,0.2545,-0.2896,-13.9184,-2.1299,2.1804,0.9697,0.9311,0.9847,111.9204,ESE
24/11/2025,19:50:57,walk,0.0000,0.5974,0.0000,-8.3149,1.6189,-0.4450,1.0095,0.9061,0.9259,103.0949,ESE
24/11/2025,19:50:58,walk,0.0000,0.1662,0.0000,-10.9656,4.3892,-1.6445,0.9978,0.8597,0.9857,108.4583,ESE
24/11/2025,19:50:59,walk,0.0000,0.2017,0.0000,-8.3616,0.0622,-5.9452,1.0112,0.7893,0.9778,103.3100,ESE
24/11/2025,19:51:00,walk,0.0000,0.3430,0.0000,-10.8530,10.2720,14.2746,1.0025,0.9278,0.9679,104.1167,ESE
24/11/2025,19:51:01,walk,0.0000,0.2108,0.0000,-10.7351,-3.3243,-5.5500,0.9994,0.8063,0.9978,108.5500,ESE
24/11/2025,19:51:02,walk,0.0620,0.0000,0.0000,-11.0874,-6.6703,10.8992,0.9903,0.8687,0.9760,111.2676,ESE
24/11/2025,19:51:03,walk,0.2548,0.0000,0.0000,-15.3196,25.4753,-15.4585,0.9955,0.7939,0.9917,107.7467,ESE
