Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:39:04,bed to toilet,0.0000,0.0000,0.0000,0.0618,-2.4565,-0.9144,0.9920,1.0155,0.9846,114.9357,ESE
24/11/2025,19:39:05,bed to toilet,0.0000,0.0000,0.0000,-0.5737,-0.5319,-0.1887,1.0069,1.0238,0.9831,115.1032,ESE
24/11/2025,19:39:06,bed to toilet,0.0000,0.0000,0.0000,0.7338,2.1015,1.1008,1.0106,1.0012,0.9841,115.4676,ESE
24/11/2025,19:39:07,bed to toilet,0.0000,0.0000,0.0000,6.2148,-0.9647,-3.0267,1.0019,0.9748,0.9782,109.9417,ESE
24/11/2025,19:39:08,bed to toilet,0.0000,-0.1047,0.0000,-5.9389,5.5736,-3.7816,0.9863,0.9366,0.9667,112.6898,ESE
24/11/2025,19:39:09,bed to toilet,0.0000,-0.1472,0.0000,-3.6817,1.9821,-0.8455,0.9919,0.9481,0.9145,111.0130,ESE
24/11/2025,19:39:10,bed to toilet,0.0000,0.0000,0.0000,5.2083,-17.0961,0.5947,1.0026,0.9312,0.9411,109.2075,ESE
24/11/2025,19:39:11,bed to toilet,0.0000,0.0000,0.0504,-10.5495,40.6037,-0.5721,0.9924,0.9331,0.9347,115.7027,ESE
24/11/2025,19:39:12,bed to toilet,0.0000,0.0000,0.2329,2.1034,-27.3726,-15.7114,1.0421,0.8877,0.9389,103.0406,ESE
24/11/2025,19:39:13,bed to toilet,0.0000,0.0000,0.0000,4.6179,26.0544,24.6133,1.0216,0.8674,0.9438,113.7775,ESE
24/11/2025,19:39:14,bed to toilet,0.0000,0.0000,0.0000,-2.5555,-2.6734,-4.5725,1.0059,0.8889,0.9429,108.4737,ESE
24/11/2025,19:39:15,bed to toilet,0.0000,0.0000,0.0000,-0.0087,-8.6343,2.3293,1.0112,0.8736,0.9389,112.2842,ESE
24/11/2025,19:39:16,bed to toilet,0.0000,0.0000,0.0000,-2.0327,-5.9654,5.0505,1.0112,0.8947,0.9346,114.0000,ESE
