Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,19:32:01,bed to toilet,0.0000,0.0000,0.0000,1.2610,1.0920,8.3918,1.0111,0.9868,0.9844,114.8000,ESE
24/11/2025,19:32:02,bed to toilet,0.0000,0.0000,0.0000,-0.3384,1.2726,2.5513,1.0099,0.9868,1.0121,116.1074,ESE
24/11/2025,19:32:03,bed to toilet,0.0000,0.0000,0.0000,-1.8021,5.3812,2.3128,1.0070,0.9863,1.0098,117.1111,ESE
24/11/2025,19:32:04,bed to toilet,-0.1997,0.1002,0.0000,-5.0085,21.2127,-2.1656,1.0160,0.8662,1.0076,99.0951,E (ตะวันออก)
24/11/2025,19:32:05,bed to toilet,0.2593,0.3861,0.3327,-10.3815,-8.4446,0.7776,1.0011,0.9517,0.9430,114.1775,ESE
24/11/2025,19:32:06,bed to toilet,0.2593,0.4869,0.2801,10.0966,-11.7522,33.7821,0.9956,0.8658,0.9589,116.7000,ESE
24/11/2025,19:32:07,bed to toilet,0.0000,0.2709,0.2430,-15.7656,20.5547,-0.5809,1.0266,0.8630,0.9663,112.8000,ESE
24/11/2025,19:32:08,bed to toilet,0.0000,0.3725,0.3176,-4.7523,21.7798,3.8943,1.0401,0.7823,1.0031,111.7261,ESE
