Date,Time,Activity,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z,Heading_Deg,Heading_Dir
24/11/2025,20:10:32,bed to toilet,0.0000,0.0000,0.0000,-5.2017,-10.3070,-4.1951,1.0225,0.9872,0.9851,114.7000,ESE
24/11/2025,20:10:33,bed to toilet,0.0000,0.0000,0.0000,-1.2784,-12.1211,-2.0653,1.0194,0.9844,0.9822,113.6750,ESE
24/11/2025,20:10:34,bed to toilet,0.0000,0.0000,0.0000,1.0498,-12.0386,-1.5760,1.0169,0.9736,0.9745,113.9500,ESE
24/11/2025,20:10:35,bed to toilet,0.0000,0.0000,0.0000,5.0266,-14.5778,0.7842,1.0027,0.9314,0.9823,110.5892,ESE
24/11/2025,20:10:36,bed to toilet,0.2093,0.0000,0.0000,-2.3358,0.7372,5.3478,0.9562,0.9146,0.9797,120.1205,ESE
24/11/2025,20:10:37,bed to toilet,0.0893,0.0000,0.1302,-6.0838,-10.6392,-10.3948,1.0273,0.9109,0.9159,111.8727,ESE
24/11/2025,20:10:38,bed to toilet,0.0000,0.0000,-0.0366,-1.9014,-26.5483,-2.2401,1.0241,0.9009,0.9370,111.8829,ESE
24/11/2025,20:10:39,bed to toilet,0.0000,0.0000,0.2609,-0.4968,-18.9109,10.2979,0.9989,0.8649,0.9434,113.9179,ESE
24/11/2025,20:10:40,bed to toilet,0.0000,0.0000,0.2626,15.1452,-24.2994,-38.9677,1.0124,0.8769,0.9239,109.0200,ESE
24/11/2025,20:10:41,bed to toilet,0.0000,0.3779,0.2637,-5.3443,-13.4722,-1.7443,1.0164,0.8338,0.9400,114.8825,ESE
24/11/2025,20:10:42,bed to toilet,0.0000,-0.1580,0.2832,7.1466,-22.9424,-5.3814,1.0337,0.8370,0.9391,115.9517,ESE
24/11/2025,20:10:43,bed to toilet,0.0000,-0.4100,0.2832,-1.8875,12.6929,14.0732,1.0225,0.8427,0.9353,111.5667,ESE
